업종중분류명,지역명,비율
음식,인천광역시 서구,46.7
문화관광,인천광역시 서구,17.2
레저스포츠,인천광역시 서구,13.7
쇼핑,인천광역시 서구,12.3
기타관광,인천광역시 서구,5.6
숙박,인천광역시 서구,2.4
자연관광,인천광역시 서구,1.8
역사관광,인천광역시 서구,0.3
체험관광,인천광역시 서구,0.0
