순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,임진각관광지,202207,7279,7279.0
2,경기도,파주시,제3땅굴,202207,6932,6932.0
3,경기도,파주시,통일전망대,202207,946,946.0
4,경기도,파주시,헤이리예술마을,202207,300,300.0
5,경기도,파주시,벽초지수목원,202207,25,25.0
6,경기도,파주시,율곡선생유적지,202207,24,24.0
7,경기도,파주시,우농타조농장,202207,15,15.0
7,경기도,파주시,황포돛배,202207,15,15.0
8,경기도,파주시,영집궁시박물관,202207,2,2.0
