성/연령,지역명,비율
20대 남성,강원특별자치도 인제군,23.1
50대 남성,강원특별자치도 인제군,11.5
30대 남성,강원특별자치도 인제군,9.2
40대 남성,강원특별자치도 인제군,8.8
50대 여성,강원특별자치도 인제군,8.4
60대 남성,강원특별자치도 인제군,7.5
40대 여성,강원특별자치도 인제군,5.6
30대 여성,강원특별자치도 인제군,5.3
20대 여성,강원특별자치도 인제군,5.3
60대 여성,강원특별자치도 인제군,4.5
10대 남성,강원특별자치도 인제군,3.5
70대 이상 남성,강원특별자치도 인제군,2.4
10대 여성,강원특별자치도 인제군,2.1
70대 이상 여성,강원특별자치도 인제군,1.8
10대 미만 여성,강원특별자치도 인제군,0.5
10대 미만 남성,강원특별자치도 인제군,0.5
