순위,분류,관련 키워드,언급건수
1,휴식/힐링,힐링,1702
2,휴식/힐링,나들이,1159
3,레포츠,캠핑,896
4,기타,투어,722
5,레포츠,빠지,631
6,레포츠,등산,568
7,레포츠,차박,193
8,레포츠,낚시,189
9,기타,데이트코스,174
10,레포츠,산행,165
11,휴식/힐링,피크닉,155
12,미식,카페투어,139
13,레포츠,카약,137
14,레포츠,레저,133
15,레포츠,트레킹,126
16,체험,생태체험,125
17,휴식/힐링,휴양,120
18,휴식/힐링,생태관광,113
19,기타,답사,96
20,레포츠,글램핑,92
21,기타,도보여행,81
22,휴식/힐링,불멍,80
23,기타,스탬프투어,77
24,휴식/힐링,드라이브코스,72
25,휴식/힐링,즐길거리,63
26,휴식/힐링,가을여행,62
27,기타,해외여행,60
28,레포츠,수상자전거,59
29,레포츠,스키,49
30,레포츠,바나나보트,47
31,레포츠,수상레저,46
31,레포츠,오토캠핑,46
33,휴식/힐링,단풍놀이,45
33,레포츠,스노쿨링,45
35,레포츠,트래킹,34
35,휴식/힐링,야영,34
35,기타,테마여행,34
35,체험,국궁체험,34
39,미식,빵지순례,33
40,휴식/힐링,호캉스,32
40,레포츠,서핑,32
42,휴식/힐링,북캉스,30
43,휴식/힐링,재충전,29
44,미식,먹부림,28
45,미식,맛집탐방,27
46,휴식/힐링,물멍,26
47,레포츠,백패킹,25
48,미식,먹킷리스트,23
48,레포츠,제트보트,23
50,체험,딸기체험,22
51,레포츠,수상스포츠,21
52,휴식/힐링,힐링여행,20
53,체험,수확체험,18
53,레포츠,캠핑족,18
53,레포츠,감성캠핑,18
56,레포츠,해양스포츠,17
57,미식,바베큐파티,16
57,체험,동물체험,16
57,레포츠,노지캠핑,16
57,체험,농촌체험,16
61,미식,맛집투어,15
61,휴식/힐링,신혼여행,15
61,기타,자유여행,15
64,휴식/힐링,근교여행,14
64,레포츠,하이킹,14
64,휴식/힐링,일광욕,14
64,레포츠,레포츠,14
64,레포츠,짚라인,14
69,기타,유럽여행,13
69,레포츠,캠프파이어,13
71,휴식/힐링,차크닉,12
71,체험,숲체험,12
71,레포츠,오프로드,12
74,레포츠,패러글라이딩,11
74,기타,제주여행,11
74,체험,먹이주기체험,11
74,휴식/힐링,테라피,11
74,레포츠,클라이밍,11
74,미식,고기파티,11
80,미식,먹방여행,9
80,체험,공예체험,9
80,체험,수학여행,9
80,레포츠,스쿠버,9
84,기타,세계여행,8
84,레포츠,오픈워터,8
84,레포츠,바다낚시,8
84,레포츠,스킨다이빙,8
84,체험,갯벌체험,8
84,레포츠,스쿠버다이빙,8
90,기타,제주도여행,7
90,레포츠,프리다이빙,7
90,레포츠,카라반캠핑,7
90,레포츠,암벽등반,7
90,레포츠,수상레져,7
90,레포츠,민물낚시,7
90,체험,동물먹이주기체험,7
97,체험,농장체험,6
97,체험,템플스테이,6
