RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
"122908","20250113","10~20만원 미만","3~5만원 미만","3~5만원 미만","1~3만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","강원도","속초시","5명 이상","2박 3일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
"172192","20250113","모름","모름","모름","모름","모름","모름","모름","서울시","모름","혼자서","6박 7일 이상","M","20대","미혼","미혼","사무/기술직","모름"
"387318","20250113","20~30만원 미만","10만원 이상","5~7만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","홍천군","3명","2박 3일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","자영업","300~500만원 미만"
"400858","20250113","20~30만원 미만","1만원 미만","10만원 이상","10만원 이상","1만원 미만","1만원 미만","1만원 미만","대구시","모름","2명","6박 7일 이상","M","20대","미혼","미혼","대학/대학원생","300~500만원 미만"
"406160","20250113","10~20만원 미만","1만원 미만","7~10만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1만원 미만","서울시","모름","2명","1박 2일","F","20대","미혼","미혼","기타/무직","300~500만원 미만"
"412035","20250113","20~30만원 미만","10만원 이상","1만원 미만","1만원 미만","1만원 미만","10만원 이상","1만원 미만","강원도","정선군/태백시","3명","2박 3일","M","20대","미혼","미혼","대학/대학원생","500~700만원 미만"
"417866","20250113","20~30만원 미만","3~5만원 미만","5~7만원 미만","1~3만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","경기도","과천시/군포시/용인시/포천시/하남시","2명","3박 4일","M","20대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","300~500만원 미만"
"421044","20250113","모름","모름","모름","모름","모름","모름","모름","강원도","강릉시/양구군","5명 이상","6박 7일 이상","F","20대","미혼","미혼","판매/서비스직","모름"
"423838","20250113","10만원 미만","1~3만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","부산시","모름","3명","6박 7일 이상","M","20대","미혼","미혼","경영/관리/전문직","700만원 이상"
"423953","20250113","10~20만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","경상남도","함안군/함양군","2명","2박 3일","M","20대","미혼","미혼","대학/대학원생","모름"
"431243","20250113","모름","모름","모름","모름","모름","모름","모름","강원도","원주시","4명","1박 2일","F","20대","미혼","미혼","기타/무직","모름"
"431968","20250113","10만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","경상북도","영덕군","4명","3박 4일","F","20대","미혼","미혼","대학/대학원생","모름"
"433338","20250113","20~30만원 미만","5~7만원 미만","7~10만원 미만","5~7만원 미만","1만원 미만","1~3만원 미만","1만원 미만","서울시","모름","2명","1박 2일","M","20대","미혼","미혼","사무/기술직","모름"
"442120","20250113","10~20만원 미만","1만원 미만","1~3만원 미만","10만원 이상","1~3만원 미만","1~3만원 미만","5~7만원 미만","전라남도","목포시/여수시","3명","4박 5일","M","20대","미혼","미혼","기타/무직","300만원 미만"
"444979","20250113","10만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","1만원 미만","인천시","모름","5명 이상","3박 4일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","300~500만원 미만"
"445860","20250113","모름","모름","모름","모름","모름","모름","모름","경기도","이천시","혼자서","4박 5일","M","20대","미혼","미혼","기능/숙련/일반작업직","모름"
"455893","20250113","10~20만원 미만","3~5만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","인천시","모름","2명","1박 2일","M","30대","기혼","신혼기(자녀 없음)","경영/관리/전문직","300~500만원 미만"
"456174","20250113","30~40만원 미만","10만원 이상","3~5만원 미만","1~3만원 미만","1만원 미만","3~5만원 미만","1만원 미만","강원도","홍천군","4명","2박 3일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","자영업","700만원 이상"
"457566","20250113","30~40만원 미만","1만원 미만","10만원 이상","5~7만원 미만","1만원 미만","10만원 이상","1만원 미만","부산시","모름","4명","2박 3일","F","20대","미혼","미혼","판매/서비스직","700만원 이상"
"458377","20250113","10만원 미만","1만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","서울시","모름","혼자서","1박 2일","M","20대","미혼","미혼","대학/대학원생","700만원 이상"
"458700","20250113","20~30만원 미만","5~7만원 미만","3~5만원 미만","3~5만원 미만","5~7만원 미만","3~5만원 미만","1만원 미만","서울시","모름","2명","3박 4일","M","20대","미혼","미혼","판매/서비스직","500~700만원 미만"
"458968","20250113","10~20만원 미만","3~5만원 미만","5~7만원 미만","3~5만원 미만","1만원 미만","3~5만원 미만","1만원 미만","대전시","모름","혼자서","1박 2일","M","20대","미혼","미혼","대학/대학원생","모름"
"459611","20250113","10~20만원 미만","5~7만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","강원도","속초시","3명","2박 3일","F","20대","미혼","미혼","사무/기술직","700만원 이상"
"461535","20250113","10~20만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","부산시","모름","4명","1박 2일","M","20대","미혼","미혼","기타/무직","700만원 이상"
"463012","20250113","30~40만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","서울시","모름","혼자서","3박 4일","M","20대","미혼","미혼","기능/숙련/일반작업직","300만원 미만"
"463603","20250113","30~40만원 미만","1만원 미만","5~7만원 미만","5~7만원 미만","10만원 이상","5~7만원 미만","1만원 미만","제주도","남원읍","혼자서","3박 4일","M","20대","미혼","미혼","대학/대학원생","700만원 이상"
"463797","20250113","모름","모름","모름","모름","모름","모름","모름","서울시","모름","혼자서","5박 6일","F","20대","미혼","미혼","사무/기술직","모름"
"464302","20250113","모름","모름","모름","모름","모름","모름","모름","경기도","고양시","4명","6박 7일 이상","M","20대","미혼","미혼","기타/무직","모름"
"467912","20250113","40만원 이상","10만원 이상","10만원 이상","3~5만원 미만","7~10만원 미만","3~5만원 미만","1만원 미만","서울시","모름","2명","4박 5일","M","20대","미혼","미혼","자영업","500~700만원 미만"
"469357","20250113","모름","모름","모름","모름","모름","모름","모름","전라남도","여수시","3명","1박 2일","M","20대","미혼","미혼","대학/대학원생","모름"
"471336","20250113","40만원 이상","10만원 이상","10만원 이상","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","부산시","모름","혼자서","2박 3일","M","20대","미혼","미혼","사무/기술직","700만원 이상"
"476684","20250113","모름","모름","모름","모름","모름","모름","모름","서울시","모름","2명","4박 5일","F","20대","미혼","미혼","기타/무직","모름"
"477112","20250113","10~20만원 미만","5~7만원 미만","7~10만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","충청북도","괴산군","3명","1박 2일","M","30대","미혼","미혼","사무/기술직","700만원 이상"
"53322264","20250113","40만원 이상","10만원 이상","10만원 이상","10만원 이상","10만원 이상","5~7만원 미만","10만원 이상","제주도","구체적인 지역 모름","2명","2박 3일","F","50대","기혼","자녀 성인(막내 대학)","기타/무직","300~500만원 미만"
"53322572","20250113","모름","모름","모름","모름","모름","모름","모름","충청남도","홍성군","2명","2박 3일","M","60대 이상","기혼","자녀 독립(막내 결혼)","기타/무직","모름"
"53322605","20250113","10만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","춘천시","5명 이상","2박 3일","M","50대","기혼","자녀 성인(막내 대학)","사무/기술직","300만원 미만"
"53322994","20250113","10~20만원 미만","1만원 미만","1~3만원 미만","7~10만원 미만","1만원 미만","1만원 미만","1~3만원 미만","경상남도","김해시","4명","2박 3일","M","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"53323089","20250113","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","1만원 미만","10만원 이상","제주도","구좌읍/남원읍/애월읍/제주시(시내동)/조천읍/한림읍","2명","4박 5일","F","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","700만원 이상"
"53323121","20250113","10~20만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","강릉시/고성군","4명","1박 2일","F","40대","기혼","자녀 성장(막내 중고생)","전업주부","700만원 이상"
"53323253","20250113","20~30만원 미만","10만원 이상","7~10만원 미만","7~10만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","속초시","3명","1박 2일","F","50대","기타","자녀 성인(막내 대학)","경영/관리/전문직","300~500만원 미만"
"53323328","20250113","모름","모름","모름","모름","모름","모름","모름","부산시","모름","3명","2박 3일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","모름"
"53323346","20250113","10만원 미만","1만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1~3만원 미만","1만원 미만","경기도","화성시","3명","1박 2일","M","50대","기혼","자녀 성장(막내 중고생)","사무/기술직","500~700만원 미만"
"53323723","20250113","20~30만원 미만","7~10만원 미만","10만원 이상","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","속초시","2명","1박 2일","M","60대 이상","기혼","자녀 독립(막내 결혼)","기타/무직","500~700만원 미만"
"53323802","20250113","모름","모름","모름","모름","모름","모름","모름","전라남도","진도군","5명 이상","2박 3일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","300만원 미만"
"53324000","20250113","모름","모름","모름","모름","모름","모름","모름","제주도","제주시(시내동)","5명 이상","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","모름"
"53324009","20250113","20~30만원 미만","7~10만원 미만","5~7만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1~3만원 미만","전라남도","고흥군","5명 이상","2박 3일","M","60대 이상","기혼","자녀 독립(막내 결혼)","기능/숙련/일반작업직","300~500만원 미만"
"53324011","20250113","40만원 이상","10만원 이상","10만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","제주도","성산읍/애월읍","3명","4박 5일","F","50대","기혼","자녀 성인(막내 대학)","사무/기술직","300~500만원 미만"
"53324086","20250113","20~30만원 미만","10만원 이상","5~7만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","속초시","2명","1박 2일","M","60대 이상","기혼","자녀 성인(막내 대학)","기능/숙련/일반작업직","700만원 이상"
"53324112","20250113","20~30만원 미만","10만원 이상","5~7만원 미만","5~7만원 미만","1만원 미만","5~7만원 미만","1만원 미만","제주도","서귀포시(시내동)/제주시(시내동)","2명","3박 4일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","700만원 이상"
"53324126","20250113","10~20만원 미만","5~7만원 미만","5~7만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","경상북도","경주시","4명","2박 3일","M","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"53324217","20250113","10~20만원 미만","1만원 미만","7~10만원 미만","1만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","충청남도","태안군","3명","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","500~700만원 미만"
"53324674","20250113","10~20만원 미만","3~5만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","속초시/양양군","2명","1박 2일","M","40대","미혼","미혼","사무/기술직","모름"
"53324848","20250113","10~20만원 미만","3~5만원 미만","5~7만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","충청북도","충주시(구 청원군 포함)","5명 이상","1박 2일","M","60대 이상","기혼","자녀 독립(막내 결혼)","경영/관리/전문직","500~700만원 미만"
"53324858","20250113","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","1만원 미만","1만원 미만","경상남도","창원시","3명","3박 4일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","700만원 이상"
"53324912","20250113","10~20만원 미만","3~5만원 미만","3~5만원 미만","7~10만원 미만","1만원 미만","1만원 미만","1만원 미만","경상북도","안동시","혼자서","1박 2일","M","60대 이상","기타","자녀 성장(막내 중고생)","자영업","300만원 미만"
"53324945","20250113","30~40만원 미만","5~7만원 미만","10만원 이상","5~7만원 미만","1만원 미만","10만원 이상","1만원 미만","강원도","원주시","혼자서","1박 2일","M","60대 이상","기혼","자녀 독립(막내 결혼)","사무/기술직","700만원 이상"
"53325056","20250113","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","1만원 미만","10만원 이상","강원도","속초시/춘천시","2명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","500~700만원 미만"
"53325194","20250113","40만원 이상","10만원 이상","10만원 이상","7~10만원 미만","7~10만원 미만","1만원 미만","1만원 미만","인천시","모름","2명","3박 4일","M","50대","기혼","자녀 성인(막내 대학)","자영업","700만원 이상"
