RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
"100034","20241125","10~20만원 미만","3~5만원 미만","3~5만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","1만원 미만","부산시","모름","3명","2박 3일","M","30대","미혼","미혼","사무/기술직","300~500만원 미만"
"133200","20241125","20~30만원 미만","1만원 미만","10만원 이상","7~10만원 미만","1만원 미만","1만원 미만","1~3만원 미만","경기도","용인시","2명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","자영업","300~500만원 미만"
"138587","20241125","10만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","대구시","모름","5명 이상","1박 2일","F","20대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
"150660","20241125","모름","모름","모름","모름","모름","모름","모름","인천시","모름","2명","6박 7일 이상","F","50대","기혼","자녀 독립(막내 결혼)","사무/기술직","700만원 이상"
"197404","20241125","20~30만원 미만","3~5만원 미만","3~5만원 미만","3~5만원 미만","1만원 미만","10만원 이상","1만원 미만","대구시","모름","2명","2박 3일","M","30대","기혼","신혼기(자녀 없음)","사무/기술직","700만원 이상"
"251792","20241125","10~20만원 미만","5~7만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","1만원 미만","강원도","강릉시","2명","3박 4일","M","30대","기혼","신혼기(자녀 없음)","기능/숙련/일반작업직","500~700만원 미만"
"301183","20241125","10~20만원 미만","1만원 미만","3~5만원 미만","7~10만원 미만","1만원 미만","1만원 미만","1만원 미만","서울시","모름","혼자서","1박 2일","F","60대 이상","기타","자녀 독립(막내 결혼)","기타/무직","300만원 미만"
"315678","20241125","모름","모름","모름","모름","모름","모름","모름","인천시","모름","2명","1박 2일","F","20대","기혼","신혼기(자녀 없음)","사무/기술직","모름"
"320506","20241125","30~40만원 미만","3~5만원 미만","5~7만원 미만","10만원 이상","1만원 미만","1~3만원 미만","1만원 미만","제주도","성산읍/안덕면/애월읍","4명","3박 4일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","300만원 미만"
"344135","20241125","20~30만원 미만","3~5만원 미만","10만원 이상","3~5만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","강원도","속초시","2명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","기타/무직","500~700만원 미만"
"359816","20241125","40만원 이상","10만원 이상","10만원 이상","3~5만원 미만","1만원 미만","3~5만원 미만","1만원 미만","경상북도","경주시","2명","3박 4일","F","60대 이상","기타","자녀 성인(막내 대학)","기타/무직","300~500만원 미만"
"366511","20241125","20~30만원 미만","3~5만원 미만","7~10만원 미만","1~3만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","울산시","모름","5명 이상","2박 3일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","500~700만원 미만"
"369404","20241125","20~30만원 미만","7~10만원 미만","1~3만원 미만","10만원 이상","1만원 미만","1만원 미만","1만원 미만","전라남도","여수시","2명","3박 4일","M","20대","미혼","미혼","사무/기술직","300~500만원 미만"
"381156","20241125","모름","모름","모름","모름","모름","모름","모름","대구시","모름","4명","1박 2일","F","20대","미혼","미혼","기능/숙련/일반작업직","모름"
"381473","20241125","30~40만원 미만","10만원 이상","10만원 이상","5~7만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","강원도","고성군/인제군","4명","2박 3일","M","20대","미혼","미혼","사무/기술직","300만원 미만"
"391447","20241125","20~30만원 미만","1만원 미만","3~5만원 미만","10만원 이상","1만원 미만","1만원 미만","7~10만원 미만","인천시","모름","혼자서","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","사무/기술직","모름"
"393579","20241125","10~20만원 미만","5~7만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","3~5만원 미만","1~3만원 미만","부산시","모름","2명","1박 2일","M","30대","기혼","신혼기(자녀 없음)","사무/기술직","300~500만원 미만"
"404412","20241125","모름","모름","모름","모름","모름","모름","모름","부산시","모름","5명 이상","2박 3일","F","60대 이상","기혼","자녀 성인(막내 대학)","사무/기술직","300~500만원 미만"
"421525","20241125","10만원 미만","1만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","광주시","모름","4명","2박 3일","M","20대","미혼","미혼","기능/숙련/일반작업직","500~700만원 미만"
"423995","20241125","모름","모름","모름","모름","모름","모름","모름","제주도","애월읍","3명","6박 7일 이상","M","20대","미혼","미혼","사무/기술직","300만원 미만"
"424547","20241125","모름","모름","모름","모름","모름","모름","모름","경상남도","창녕군","3명","3박 4일","M","20대","미혼","미혼","사무/기술직","500~700만원 미만"
"437062","20241125","10~20만원 미만","5~7만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","강원도","철원군","3명","2박 3일","F","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","300만원 미만"
"447430","20241125","모름","모름","모름","모름","모름","모름","모름","경상남도","양산시","3명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","모름"
"447913","20241125","20~30만원 미만","1만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","경기도","수원시/용인시","2명","4박 5일","M","20대","미혼","미혼","대학/대학원생","모름"
"448556","20241125","10~20만원 미만","5~7만원 미만","1~3만원 미만","3~5만원 미만","1~3만원 미만","5~7만원 미만","1~3만원 미만","강원도","춘천시","4명","1박 2일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","판매/서비스직","300~500만원 미만"
"451850","20241125","10~20만원 미만","3~5만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","경상북도","김천시","2명","1박 2일","M","30대","미혼","미혼","사무/기술직","300~500만원 미만"
"454564","20241125","10~20만원 미만","7~10만원 미만","5~7만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","1만원 미만","경기도","부천시","2명","1박 2일","F","20대","미혼","미혼","사무/기술직","모름"
"456323","20241125","모름","모름","모름","모름","모름","모름","모름","인천시","모름","혼자서","4박 5일","M","20대","미혼","미혼","기타/무직","모름"
"457807","20241125","30~40만원 미만","10만원 이상","10만원 이상","5~7만원 미만","3~5만원 미만","1만원 미만","1만원 미만","대전시","모름","2명","2박 3일","F","20대","미혼","미혼","사무/기술직","모름"
"459319","20241125","모름","모름","모름","모름","모름","모름","모름","광주시","모름","혼자서","2박 3일","M","20대","미혼","미혼","사무/기술직","모름"
"463679","20241125","모름","모름","모름","모름","모름","모름","모름","제주도","서귀포시(시내동)/제주시(시내동)","3명","4박 5일","F","20대","미혼","미혼","기타/무직","300만원 미만"
"463720","20241125","10만원 미만","1~3만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","충청남도","보령시","4명","1박 2일","F","20대","미혼","미혼","기타/무직","모름"
"465422","20241125","40만원 이상","10만원 이상","10만원 이상","1~3만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","인천시","모름","2명","2박 3일","M","30대","기혼","자녀 독립(막내 결혼)","사무/기술직","500~700만원 미만"
"465537","20241125","10~20만원 미만","3~5만원 미만","7~10만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","1만원 미만","강원도","강릉시","3명","2박 3일","M","20대","미혼","미혼","판매/서비스직","모름"
"468493","20241125","10~20만원 미만","7~10만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","충청남도","태안군","2명","3박 4일","M","20대","미혼","미혼","대학/대학원생","500~700만원 미만"
"471575","20241125","모름","모름","모름","모름","모름","모름","모름","전라남도","여수시","모름","2박 3일","F","20대","미혼","미혼","사무/기술직","모름"
"473736","20241125","20~30만원 미만","1~3만원 미만","10만원 이상","3~5만원 미만","5~7만원 미만","1만원 미만","1만원 미만","전라남도","완도군","4명","2박 3일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","700만원 이상"
"474924","20241125","모름","모름","모름","모름","모름","모름","모름","울산시","모름","혼자서","1박 2일","M","20대","미혼","미혼","대학/대학원생","모름"
"479332","20241125","20~30만원 미만","5~7만원 미만","5~7만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","5~7만원 미만","충청남도","보령시","5명 이상","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","700만원 이상"
"479500","20241125","20~30만원 미만","10만원 이상","10만원 이상","1만원 미만","1만원 미만","1만원 미만","1만원 미만","전라남도","진도군","모름","2박 3일","F","60대 이상","기혼","자녀 유아&성장(막내 입학전~초등생)","자영업","700만원 이상"
"479540","20241125","20~30만원 미만","3~5만원 미만","7~10만원 미만","1만원 미만","1만원 미만","5~7만원 미만","1~3만원 미만","경상남도","사천시","3명","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","700만원 이상"
"479639","20241125","모름","모름","모름","모름","모름","모름","모름","경기도","화성시","2명","2박 3일","M","20대","미혼","미혼","사무/기술직","500~700만원 미만"
"53322454","20241125","20~30만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","1만원 미만","강원도","강릉시","2명","2박 3일","F","50대","기혼","자녀 성인(막내 대학)","기능/숙련/일반작업직","300만원 미만"
"53322685","20241125","10만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","경기도","가평군","2명","1박 2일","F","50대","미혼","미혼","사무/기술직","모름"
"53322769","20241125","20~30만원 미만","1~3만원 미만","7~10만원 미만","7~10만원 미만","1만원 미만","1~3만원 미만","1만원 미만","인천시","모름","2명","1박 2일","F","20대","미혼","미혼","기타/무직","700만원 이상"
"53323001","20241125","모름","모름","모름","모름","모름","모름","모름","강원도","동해시/횡성군","5명 이상","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","모름"
"53323101","20241125","30~40만원 미만","10만원 이상","5~7만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","인천시","모름","3명","1박 2일","F","40대","미혼","미혼","사무/기술직","500~700만원 미만"
"53323527","20241125","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","5~7만원 미만","1만원 미만","전라남도","목포시","2명","3박 4일","M","40대","미혼","미혼","기능/숙련/일반작업직","500~700만원 미만"
"53324260","20241125","20~30만원 미만","1만원 미만","3~5만원 미만","10만원 이상","5~7만원 미만","1~3만원 미만","1만원 미만","경상남도","김해시","2명","3박 4일","M","60대 이상","기혼","자녀 독립(막내 결혼)","기타/무직","700만원 이상"
"53324266","20241125","40만원 이상","10만원 이상","10만원 이상","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","서울시","모름","3명","1박 2일","F","20대","미혼","미혼","사무/기술직","500~700만원 미만"
"53324297","20241125","40만원 이상","10만원 이상","10만원 이상","10만원 이상","5~7만원 미만","5~7만원 미만","10만원 이상","경기도","양평군","2명","1박 2일","F","50대","미혼","미혼","기능/숙련/일반작업직","300만원 미만"
"53324700","20241125","10~20만원 미만","5~7만원 미만","7~10만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","고성군/원주시","5명 이상","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","500~700만원 미만"
"53324809","20241125","모름","모름","모름","모름","모름","모름","모름","전라남도","무안군","3명","2박 3일","M","50대","기혼","자녀 성인(막내 대학)","자영업","모름"
"53324971","20241125","10~20만원 미만","3~5만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","강릉시/속초시","3명","2박 3일","F","50대","기혼","자녀 성장(막내 중고생)","전업주부","500~700만원 미만"
"53325072","20241125","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","1~3만원 미만","3~5만원 미만","경상북도","경주시","3명","4박 5일","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","500~700만원 미만"
"53325185","20241125","30~40만원 미만","10만원 이상","10만원 이상","10만원 이상","1만원 미만","5~7만원 미만","1만원 미만","전라남도","순천시/여수시","2명","2박 3일","F","50대","기혼","자녀 독립(막내 결혼)","판매/서비스직","500~700만원 미만"
"53325249","20241125","10~20만원 미만","1만원 미만","5~7만원 미만","1만원 미만","3~5만원 미만","1만원 미만","1만원 미만","대구시","모름","3명","1박 2일","M","50대","기혼","자녀 성인(막내 대학)","기타/무직","700만원 이상"
"53325737","20241125","모름","모름","모름","모름","모름","모름","모름","경기도","부천시","2명","6박 7일 이상","F","50대","기혼","자녀 독립(막내 결혼)","기타/무직","700만원 이상"
