RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
"107327","20250623","10~20만원 미만","3~5만원 미만","3~5만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","1~3만원 미만","강원도","인제군","3명","1박 2일","F","60대 이상","기타","자녀 독립(막내 결혼)","사무/기술직","300만원 미만"
"154591","20250623","20~30만원 미만","10만원 이상","5~7만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","동해시","2명","1박 2일","M","30대","미혼","미혼","사무/기술직","500~700만원 미만"
"236099","20250623","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","5~7만원 미만","1만원 미만","제주도","제주시(시내동)","2명","4박 5일","M","20대","미혼","미혼","사무/기술직","모름"
"248404","20250623","모름","모름","모름","모름","모름","모름","모름","제주도","서귀포시(시내동)/성산읍/조천읍/표선면","2명","3박 4일","M","60대 이상","기혼","자녀 독립(막내 결혼)","사무/기술직","700만원 이상"
"249591","20250623","10~20만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","3~5만원 미만","1만원 미만","1만원 미만","부산시","모름","2명","1박 2일","M","30대","미혼","미혼","기능/숙련/일반작업직","모름"
"278066","20250623","20~30만원 미만","10만원 이상","1~3만원 미만","7~10만원 미만","1만원 미만","1~3만원 미만","1만원 미만","경상북도","경주시","혼자서","2박 3일","M","30대","미혼","미혼","판매/서비스직","500~700만원 미만"
"305374","20250623","모름","모름","모름","모름","모름","모름","모름","강원도","동해시","3명","1박 2일","M","20대","미혼","미혼","사무/기술직","모름"
"320381","20250623","30~40만원 미만","3~5만원 미만","10만원 이상","3~5만원 미만","1만원 미만","1~3만원 미만","1~3만원 미만","강원도","강릉시/속초시/양양군","5명 이상","6박 7일 이상","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","300~500만원 미만"
"336936","20250623","10~20만원 미만","3~5만원 미만","5~7만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","강원도","속초시/양양군","3명","3박 4일","M","50대","기혼","자녀 성인(막내 대학)","경영/관리/전문직","500~700만원 미만"
"337419","20250623","40만원 이상","10만원 이상","10만원 이상","1만원 미만","1만원 미만","10만원 이상","1만원 미만","제주도","서귀포시(시내동)","2명","4박 5일","M","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","300~500만원 미만"
"360531","20250623","모름","모름","모름","모름","모름","모름","모름","제주도","안덕면","혼자서","1박 2일","F","20대","미혼","미혼","사무/기술직","모름"
"365780","20250623","40만원 이상","10만원 이상","10만원 이상","10만원 이상","10만원 이상","10만원 이상","1~3만원 미만","경상남도","산청군","모름","2박 3일","F","60대 이상","기혼","자녀 성인(막내 대학)","사무/기술직","700만원 이상"
"374936","20250623","모름","모름","모름","모름","모름","모름","모름","인천시","모름","2명","1박 2일","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","모름"
"379830","20250623","10~20만원 미만","1~3만원 미만","7~10만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","강릉시","2명","2박 3일","M","30대","기혼","신혼기(자녀 없음)","사무/기술직","500~700만원 미만"
"380437","20250623","20~30만원 미만","1만원 미만","1~3만원 미만","10만원 이상","5~7만원 미만","1~3만원 미만","1만원 미만","경상남도","창원시","2명","3박 4일","M","20대","미혼","미혼","판매/서비스직","모름"
"404222","20250623","10~20만원 미만","1만원 미만","7~10만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","전라남도","완도군/해남군","2명","2박 3일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","500~700만원 미만"
"409620","20250623","10~20만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","전라남도","여수시","2명","2박 3일","M","30대","기혼","신혼기(자녀 없음)","사무/기술직","700만원 이상"
"411770","20250623","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1~3만원 미만","5~7만원 미만","1만원 미만","전라남도","강진군/해남군","2명","6박 7일 이상","M","60대 이상","기혼","자녀 독립(막내 결혼)","경영/관리/전문직","500~700만원 미만"
"411849","20250623","10~20만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","1만원 미만","경기도","양평군","5명 이상","1박 2일","M","20대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
"412413","20250623","40만원 이상","10만원 이상","10만원 이상","5~7만원 미만","1만원 미만","5~7만원 미만","1만원 미만","강원도","양양군","2명","2박 3일","M","30대","미혼","미혼","자영업","500~700만원 미만"
"414365","20250623","모름","모름","모름","모름","모름","모름","모름","강원도","속초시","2명","2박 3일","F","60대 이상","기타","자녀 독립(막내 결혼)","기타/무직","모름"
"418484","20250623","20~30만원 미만","1만원 미만","10만원 이상","1만원 미만","1만원 미만","1만원 미만","1만원 미만","충청남도","보령시","2명","2박 3일","M","60대 이상","기혼","자녀 독립(막내 결혼)","기타/무직","모름"
"421518","20250623","10~20만원 미만","1~3만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","경기도","화성시","4명","2박 3일","M","20대","미혼","미혼","대학/대학원생","700만원 이상"
"422723","20250623","모름","모름","모름","모름","모름","모름","모름","대구시","모름","혼자서","6박 7일 이상","M","20대","미혼","미혼","대학/대학원생","모름"
"423204","20250623","30~40만원 미만","5~7만원 미만","10만원 이상","5~7만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","서울시","모름","혼자서","2박 3일","M","50대","기혼","자녀 성인(막내 대학)","기능/숙련/일반작업직","300~500만원 미만"
"424422","20250623","모름","모름","모름","모름","모름","모름","모름","강원도","속초시","3명","2박 3일","M","20대","미혼","미혼","대학/대학원생","모름"
