RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
203239,20240708,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,10만원 이상,1만원 미만,강원도,속초시,2명,3박 4일,F,60대 이상,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상
238721,20240708,10~20만원 미만,1~3만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경기도,성남시,2명,1박 2일,M,20대,미혼,미혼,판매/서비스직,500~700만원 미만
321152,20240708,10~20만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,대구시,모름,2명,6박 7일 이상,F,50대,기혼,자녀 독립(막내 결혼),전업주부,300~500만원 미만
360197,20240708,모름,모름,모름,모름,모름,모름,모름,인천시,모름,5명 이상,1박 2일,M,20대,미혼,미혼,판매/서비스직,500~700만원 미만
382130,20240708,모름,모름,모름,모름,모름,모름,모름,제주도,구체적인 지역 모름,4명,2박 3일,M,20대,미혼,미혼,대학/대학원생,모름
391206,20240708,30~40만원 미만,10만원 이상,5~7만원 미만,10만원 이상,1만원 미만,1~3만원 미만,1만원 미만,서울시,모름,혼자서,3박 4일,M,20대,미혼,미혼,대학/대학원생,700만원 이상
400145,20240708,10~20만원 미만,1만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,경기도,수원시,3명,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,300~500만원 미만
418207,20240708,모름,모름,모름,모름,모름,모름,모름,충청남도,공주시/부여군/서산시,2명,1박 2일,M,20대,미혼,미혼,사무/기술직,모름
423731,20240708,20~30만원 미만,1만원 미만,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,충청북도,청주시,3명,3박 4일,M,20대,미혼,미혼,대학/대학원생,500~700만원 미만
424043,20240708,모름,모름,모름,모름,모름,모름,모름,경기도,파주시,혼자서,1박 2일,M,20대,미혼,미혼,대학/대학원생,500~700만원 미만
425521,20240708,모름,모름,모름,모름,모름,모름,모름,경기도,고양시,2명,1박 2일,F,20대,미혼,미혼,기타/무직,500~700만원 미만
443408,20240708,20~30만원 미만,1만원 미만,7~10만원 미만,5~7만원 미만,1만원 미만,7~10만원 미만,1만원 미만,부산시,모름,혼자서,2박 3일,M,20대,미혼,미혼,기능/숙련/일반작업직,300~500만원 미만
452639,20240708,20~30만원 미만,5~7만원 미만,7~10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,충청북도,청주시/충주시(구 청원군 포함),4명,2박 3일,M,20대,미혼,미혼,사무/기술직,300~500만원 미만
463291,20240708,20~30만원 미만,5~7만원 미만,10만원 이상,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,대구시,모름,4명,2박 3일,M,20대,기혼,신혼기(자녀 없음),대학/대학원생,700만원 이상
466587,20240708,모름,모름,모름,모름,모름,모름,모름,광주시,모름,2명,모름,M,20대,미혼,미혼,기타/무직,500~700만원 미만
467042,20240708,모름,모름,모름,모름,모름,모름,모름,서울시,모름,혼자서,6박 7일 이상,M,20대,미혼,미혼,기타/무직,300만원 미만
467090,20240708,모름,모름,모름,모름,모름,모름,모름,부산시,모름,3명,3박 4일,M,20대,미혼,미혼,대학/대학원생,300~500만원 미만
468896,20240708,10만원 미만,1만원 미만,3~5만원 미만,1만원 미만,1만원 미만,3~5만원 미만,1만원 미만,대구시,모름,2명,1박 2일,F,20대,미혼,미혼,기타/무직,700만원 이상
469636,20240708,10만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,서울시,모름,5명 이상,6박 7일 이상,M,20대,미혼,미혼,기능/숙련/일반작업직,500~700만원 미만
470015,20240708,모름,모름,모름,모름,모름,모름,모름,경상북도,구미시,3명,2박 3일,M,20대,미혼,미혼,기타/무직,모름
474860,20240708,모름,모름,모름,모름,모름,모름,모름,제주도,제주시(시내동),혼자서,3박 4일,M,20대,미혼,미혼,경영/관리/전문직,300~500만원 미만
476065,20240708,10~20만원 미만,1~3만원 미만,7~10만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,부산시,모름,혼자서,1박 2일,M,20대,미혼,미혼,사무/기술직,500~700만원 미만
