RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
"14132","20250922","10~20만원 미만","7~10만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1~3만원 미만","서울시","모름","2명","1박 2일","F","40대","기혼","신혼기(자녀 없음)","기능/숙련/일반작업직","500~700만원 미만"
"14227","20250922","모름","모름","모름","모름","모름","모름","모름","충청남도","공주시/부여군","2명","3박 4일","M","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","300~500만원 미만"
"151968","20250922","40만원 이상","10만원 이상","10만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","전라남도","여수시","2명","2박 3일","M","60대 이상","기혼","자녀 성인(막내 대학)","사무/기술직","모름"
"216418","20250922","10~20만원 미만","3~5만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","대구시","모름","5명 이상","1박 2일","M","20대","미혼","미혼","사무/기술직","300~500만원 미만"
"254483","20250922","10~20만원 미만","3~5만원 미만","7~10만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","속초시","2명","2박 3일","M","30대","기혼","신혼기(자녀 없음)","사무/기술직","700만원 이상"
"257977","20250922","모름","모름","모름","모름","모름","모름","모름","경기도","시흥시","4명","1박 2일","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","500~700만원 미만"
"27763","20250922","40만원 이상","10만원 이상","10만원 이상","10만원 이상","10만원 이상","10만원 이상","10만원 이상","강원도","영월군/평창군","2명","3박 4일","M","60대 이상","기혼","자녀 성인(막내 대학)","경영/관리/전문직","700만원 이상"
"366631","20250922","40만원 이상","10만원 이상","10만원 이상","10만원 이상","5~7만원 미만","1만원 미만","1만원 미만","경상남도","남해군","혼자서","2박 3일","M","20대","미혼","미혼","사무/기술직","모름"
"380437","20250922","20~30만원 미만","1만원 미만","1~3만원 미만","3~5만원 미만","5~7만원 미만","10만원 이상","1만원 미만","경기도","부천시","2명","6박 7일 이상","M","20대","미혼","미혼","판매/서비스직","모름"
"391939","20250922","모름","모름","모름","모름","모름","모름","모름","경상남도","창원시","2명","2박 3일","F","60대 이상","기혼","자녀 독립(막내 결혼)","판매/서비스직","700만원 이상"
"393745","20250922","20~30만원 미만","5~7만원 미만","7~10만원 미만","5~7만원 미만","1만원 미만","1~3만원 미만","1만원 미만","강원도","고성군","2명","2박 3일","M","60대 이상","기혼","자녀 독립(막내 결혼)","기타/무직","300~500만원 미만"
"396550","20250922","10만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","강원도","강릉시/삼척시/속초시/양양군/춘천시","4명","3박 4일","F","30대","미혼","미혼","경영/관리/전문직","300만원 미만"
"399199","20250922","모름","모름","모름","모름","모름","모름","모름","전라남도","목포시/완도군","2명","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","자영업","700만원 이상"
"401496","20250922","모름","모름","모름","모름","모름","모름","모름","대전시","모름","3명","2박 3일","F","20대","미혼","미혼","사무/기술직","모름"
"411214","20250922","40만원 이상","1만원 미만","10만원 이상","10만원 이상","1만원 미만","5~7만원 미만","1만원 미만","부산시","모름","2명","6박 7일 이상","F","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","모름"
"411663","20250922","40만원 이상","10만원 이상","10만원 이상","10만원 이상","10만원 이상","5~7만원 미만","5~7만원 미만","제주도","구좌읍/남원읍/서귀포시(시내동)/성산읍/애월읍/제주시(시내동)/조천읍/한림읍","2명","4박 5일","M","60대 이상","기혼","자녀 성인(막내 대학)","자영업","700만원 이상"
"412358","20250922","40만원 이상","10만원 이상","5~7만원 미만","5~7만원 미만","10만원 이상","5~7만원 미만","1만원 미만","강원도","강릉시/동해시","3명","4박 5일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"420159","20250922","20~30만원 미만","5~7만원 미만","7~10만원 미만","1~3만원 미만","5~7만원 미만","5~7만원 미만","1~3만원 미만","충청북도","단양군/제천시","4명","2박 3일","F","60대 이상","기타","자녀 독립(막내 결혼)","자영업","700만원 이상"
"422345","20250922","30~40만원 미만","10만원 이상","7~10만원 미만","5~7만원 미만","3~5만원 미만","1만원 미만","1만원 미만","부산시","모름","2명","2박 3일","M","20대","미혼","미혼","사무/기술직","700만원 이상"
"423634","20250922","모름","모름","모름","모름","모름","모름","모름","강원도","양양군","2명","1박 2일","M","40대","미혼","미혼","판매/서비스직","300만원 미만"
"424269","20250922","모름","모름","모름","모름","모름","모름","모름","인천시","모름","2명","1박 2일","M","20대","기타","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","모름"
"424558","20250922","모름","모름","모름","모름","모름","모름","모름","대전시","모름","2명","1박 2일","F","20대","미혼","미혼","사무/기술직","모름"
"425732","20250922","10~20만원 미만","7~10만원 미만","3~5만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","영월군","3명","2박 3일","M","20대","미혼","미혼","대학/대학원생","700만원 이상"
"428124","20250922","30~40만원 미만","5~7만원 미만","7~10만원 미만","7~10만원 미만","1~3만원 미만","3~5만원 미만","5~7만원 미만","전라남도","강진군","3명","1박 2일","M","60대 이상","기혼","자녀 독립(막내 결혼)","경영/관리/전문직","모름"
"433295","20250922","10~20만원 미만","7~10만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","서울시","모름","3명","1박 2일","F","20대","미혼","미혼","사무/기술직","모름"
"451003","20250922","20~30만원 미만","7~10만원 미만","7~10만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","경기도","용인시","2명","1박 2일","M","60대 이상","기혼","자녀 독립(막내 결혼)","기능/숙련/일반작업직","700만원 이상"
"451221","20250922","모름","모름","모름","모름","모름","모름","모름","대구시","모름","2명","1박 2일","F","60대 이상","기타","자녀 성인(막내 대학)","사무/기술직","300~500만원 미만"
"451223","20250922","20~30만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","5~7만원 미만","1만원 미만","강원도","강릉시/삼척시/속초시","2명","6박 7일 이상","M","40대","기혼","신혼기(자녀 없음)","사무/기술직","300~500만원 미만"
"452064","20250922","10~20만원 미만","3~5만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","대전시","모름","5명 이상","1박 2일","M","20대","미혼","미혼","대학/대학원생","700만원 이상"
"452631","20250922","10만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","전라북도","전주시","2명","1박 2일","M","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","300~500만원 미만"
"455828","20250922","모름","모름","모름","모름","모름","모름","모름","경상북도","경주시","2명","1박 2일","M","20대","미혼","미혼","기능/숙련/일반작업직","모름"
"457654","20250922","10~20만원 미만","1만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","5~7만원 미만","1만원 미만","제주도","구좌읍/서귀포시(시내동)/성산읍/안덕면/애월읍/제주시(시내동)/한경면/한림읍","2명","4박 5일","F","20대","미혼","미혼","사무/기술직","700만원 이상"
"458782","20250922","모름","모름","모름","모름","모름","모름","모름","경기도","파주시","2명","1박 2일","M","20대","미혼","미혼","경영/관리/전문직","700만원 이상"
"459203","20250922","20~30만원 미만","10만원 이상","1만원 미만","3~5만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","광주시","모름","2명","3박 4일","M","20대","미혼","미혼","판매/서비스직","700만원 이상"
"465701","20250922","모름","모름","모름","모름","모름","모름","모름","경상북도","경주시","2명","3박 4일","M","20대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","모름"
"473544","20250922","20~30만원 미만","3~5만원 미만","10만원 이상","3~5만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","강원도","강릉시/속초시","3명","2박 3일","M","20대","미혼","미혼","사무/기술직","700만원 이상"
"474984","20250922","모름","모름","모름","모름","모름","모름","모름","경기도","과천시","혼자서","1박 2일","F","20대","미혼","미혼","기타/무직","모름"
"476375","20250922","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","3~5만원 미만","1~3만원 미만","제주도","서귀포시(시내동)/안덕면/애월읍/제주시(시내동)/한림읍","2명","3박 4일","M","40대","기혼","신혼기(자녀 없음)","사무/기술직","500~700만원 미만"
"479643","20250922","40만원 이상","5~7만원 미만","10만원 이상","10만원 이상","10만원 이상","5~7만원 미만","1만원 미만","대전시","모름","5명 이상","6박 7일 이상","M","20대","미혼","미혼","기타/무직","300~500만원 미만"
"480012","20250922","10~20만원 미만","5~7만원 미만","1~3만원 미만","5~7만원 미만","1만원 미만","1~3만원 미만","1만원 미만","인천시","모름","3명","3박 4일","M","60대 이상","기혼","자녀 성인(막내 대학)","사무/기술직","모름"
"480702","20250922","모름","모름","모름","모름","모름","모름","모름","경상남도","김해시","2명","1박 2일","F","20대","미혼","미혼","판매/서비스직","모름"
"484535","20250922","30~40만원 미만","10만원 이상","10만원 이상","10만원 이상","1만원 미만","1만원 미만","1만원 미만","부산시","모름","2명","2박 3일","M","30대","미혼","미혼","사무/기술직","500~700만원 미만"
"53322168","20250922","20~30만원 미만","5~7만원 미만","3~5만원 미만","10만원 이상","1만원 미만","1~3만원 미만","1만원 미만","부산시","모름","2명","5박 6일","M","30대","기혼","신혼기(자녀 없음)","사무/기술직","300~500만원 미만"
"53322756","20250922","모름","모름","모름","모름","모름","모름","모름","경기도","의정부시","4명","1박 2일","M","20대","미혼","미혼","사무/기술직","모름"
"53322821","20250922","모름","모름","모름","모름","모름","모름","모름","강원도","고성군","혼자서","2박 3일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","기능/숙련/일반작업직","모름"
"53322944","20250922","10~20만원 미만","5~7만원 미만","5~7만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","속초시","2명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","판매/서비스직","500~700만원 미만"
"53323357","20250922","30~40만원 미만","10만원 이상","10만원 이상","5~7만원 미만","3~5만원 미만","5~7만원 미만","1만원 미만","강원도","철원군","5명 이상","3박 4일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","500~700만원 미만"
