RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
"107336","20250120","모름","모름","모름","모름","모름","모름","모름","대전시","모름","2명","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","300만원 미만"
"186769","20250120","모름","모름","모름","모름","모름","모름","모름","경상남도","밀양시","혼자서","1박 2일","F","60대 이상","기타","자녀 성인(막내 대학)","기타/무직","모름"
"211820","20250120","10~20만원 미만","3~5만원 미만","3~5만원 미만","5~7만원 미만","1만원 미만","1~3만원 미만","1~3만원 미만","경상북도","울릉군","모름","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","300만원 미만"
"260873","20250120","30~40만원 미만","10만원 이상","5~7만원 미만","10만원 이상","5~7만원 미만","1만원 미만","1만원 미만","강원도","삼척시","2명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","사무/기술직","300~500만원 미만"
"333353","20250120","모름","모름","모름","모름","모름","모름","모름","경상북도","경주시","2명","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","모름"
"350544","20250120","20~30만원 미만","10만원 이상","7~10만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","경상남도","고성군","5명 이상","3박 4일","M","20대","미혼","미혼","경영/관리/전문직","300만원 미만"
"368912","20250120","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","1만원 미만","1만원 미만","강원도","강릉시/속초시","2명","1박 2일","M","20대","미혼","미혼","판매/서비스직","300만원 미만"
"393302","20250120","20~30만원 미만","3~5만원 미만","7~10만원 미만","5~7만원 미만","1만원 미만","3~5만원 미만","1만원 미만","전라남도","순천시","2명","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","500~700만원 미만"
"402400","20250120","10~20만원 미만","3~5만원 미만","5~7만원 미만","1만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","제주도","우도면","2명","3박 4일","F","20대","미혼","미혼","사무/기술직","300~500만원 미만"
"409077","20250120","20~30만원 미만","5~7만원 미만","5~7만원 미만","3~5만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","대전시","모름","2명","2박 3일","F","20대","미혼","미혼","대학/대학원생","500~700만원 미만"
"421251","20250120","10~20만원 미만","3~5만원 미만","1~3만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","서울시","모름","혼자서","1박 2일","M","20대","미혼","미혼","기타/무직","모름"
"422536","20250120","10만원 미만","1만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1~3만원 미만","부산시","모름","혼자서","1박 2일","M","20대","미혼","미혼","대학/대학원생","300~500만원 미만"
"425608","20250120","20~30만원 미만","7~10만원 미만","3~5만원 미만","7~10만원 미만","1~3만원 미만","5~7만원 미만","1만원 미만","부산시","모름","혼자서","1박 2일","M","20대","미혼","미혼","대학/대학원생","700만원 이상"
"426876","20250120","10~20만원 미만","1만원 미만","5~7만원 미만","1만원 미만","1만원 미만","3~5만원 미만","7~10만원 미만","경기도","이천시","4명","1박 2일","M","20대","미혼","미혼","기타/무직","모름"
"427787","20250120","모름","모름","모름","모름","모름","모름","모름","대전시","모름","2명","모름","M","20대","미혼","미혼","기타/무직","모름"
"430752","20250120","모름","모름","모름","모름","모름","모름","모름","부산시","모름","2명","2박 3일","F","20대","미혼","미혼","사무/기술직","모름"
"447439","20250120","모름","모름","모름","모름","모름","모름","모름","강원도","정선군","4명","1박 2일","M","20대","미혼","미혼","기타/무직","모름"
"447484","20250120","10~20만원 미만","3~5만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","전라북도","전주시","2명","1박 2일","F","20대","미혼","미혼","사무/기술직","300만원 미만"
"449480","20250120","10~20만원 미만","5~7만원 미만","5~7만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","1만원 미만","강원도","강릉시","4명","2박 3일","M","20대","미혼","미혼","사무/기술직","모름"
"452010","20250120","20~30만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","제주도","제주시(시내동)","2명","3박 4일","M","20대","미혼","미혼","사무/기술직","300만원 미만"
"452044","20250120","10만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","충청북도","제천시","혼자서","6박 7일 이상","M","20대","미혼","미혼","대학/대학원생","모름"
"453024","20250120","모름","모름","모름","모름","모름","모름","모름","서울시","모름","2명","4박 5일","F","20대","미혼","미혼","대학/대학원생","700만원 이상"
"458694","20250120","10~20만원 미만","5~7만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","울산시","모름","2명","2박 3일","M","20대","미혼","미혼","대학/대학원생","300~500만원 미만"
