RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
"229786","20250630","10~20만원 미만","5~7만원 미만","7~10만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","전라남도","고흥군/담양군/보성군","2명","1박 2일","M","30대","미혼","미혼","사무/기술직","500~700만원 미만"
"278095","20250630","모름","모름","모름","모름","모름","모름","모름","경기도","평택시","3명","1박 2일","M","20대","미혼","미혼","기타/무직","모름"
"308890","20250630","모름","모름","모름","모름","모름","모름","모름","강원도","강릉시","2명","2박 3일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","300~500만원 미만"
"310700","20250630","모름","모름","모름","모름","모름","모름","모름","강원도","고성군","5명 이상","1박 2일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"315547","20250630","10~20만원 미만","3~5만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","인천시","모름","4명","1박 2일","M","20대","미혼","미혼","사무/기술직","300~500만원 미만"
"333595","20250630","모름","모름","모름","모름","모름","모름","모름","전라남도","여수시","4명","1박 2일","F","20대","기혼","자녀 유아&성장(막내 입학전~초등생)","판매/서비스직","300~500만원 미만"
"351129","20250630","모름","모름","모름","모름","모름","모름","모름","서울시","모름","혼자서","3박 4일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","모름"
"356856","20250630","10~20만원 미만","1만원 미만","1만원 미만","1~3만원 미만","7~10만원 미만","1만원 미만","1만원 미만","부산시","모름","혼자서","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","사무/기술직","700만원 이상"
"369840","20250630","20~30만원 미만","5~7만원 미만","5~7만원 미만","10만원 이상","1만원 미만","1만원 미만","1만원 미만","대구시","모름","혼자서","1박 2일","M","20대","미혼","미혼","사무/기술직","모름"
"379839","20250630","10~20만원 미만","5~7만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","경상남도","밀양시","5명 이상","1박 2일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","자영업","700만원 이상"
