RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
"130729","20241028","10만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","원주시","2명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","300~500만원 미만"
"162194","20241028","20~30만원 미만","10만원 이상","3~5만원 미만","10만원 이상","1만원 미만","1~3만원 미만","1만원 미만","경상북도","경주시","4명","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","300~500만원 미만"
"205112","20241028","40만원 이상","1만원 미만","10만원 이상","10만원 이상","10만원 이상","10만원 이상","10만원 이상","울산시","모름","2명","2박 3일","F","60대 이상","기혼","자녀 성장(막내 중고생)","전업주부","500~700만원 미만"
"212663","20241028","모름","모름","모름","모름","모름","모름","모름","경상북도","경주시/김천시","2명","1박 2일","M","30대","미혼","미혼","사무/기술직","700만원 이상"
"214389","20241028","20~30만원 미만","5~7만원 미만","10만원 이상","7~10만원 미만","1만원 미만","1~3만원 미만","1만원 미만","강원도","속초시","4명","3박 4일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","500~700만원 미만"
"254601","20241028","10~20만원 미만","1만원 미만","5~7만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1~3만원 미만","충청북도","진천군","혼자서","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","기능/숙련/일반작업직","500~700만원 미만"
"276819","20241028","모름","모름","모름","모름","모름","모름","모름","경상북도","영주시/예천군","4명","3박 4일","F","60대 이상","기타","자녀 성인(막내 대학)","기타/무직","모름"
"282273","20241028","10~20만원 미만","10만원 이상","1만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","서울시","모름","2명","1박 2일","F","30대","미혼","미혼","사무/기술직","모름"
"299314","20241028","모름","모름","모름","모름","모름","모름","모름","강원도","속초시","2명","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","300~500만원 미만"
"30528","20241028","30~40만원 미만","5~7만원 미만","5~7만원 미만","3~5만원 미만","3~5만원 미만","10만원 이상","1만원 미만","서울시","모름","5명 이상","2박 3일","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
