RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
300,20240610,30~40만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,3~5만원 미만,3~5만원 미만,3~5만원 미만,강원도,영월군/태백시,2명,3박 4일,M,60대 이상,기타,자녀 독립(막내 결혼),기타/무직,300~500만원 미만
349455,20240610,모름,모름,모름,모름,모름,모름,모름,서울시,모름,3명,1박 2일,M,20대,미혼,미혼,기타/무직,300만원 미만
391432,20240610,10~20만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,전라북도,군산시/전주시,2명,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,500~700만원 미만
394066,20240610,30~40만원 미만,1만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,전라북도,부안군,2명,3박 4일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,500~700만원 미만
403214,20240610,10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,전라북도,무주군,5명 이상,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,500~700만원 미만
417866,20240610,모름,모름,모름,모름,모름,모름,모름,울산시,모름,2명,6박 7일 이상,M,20대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,300~500만원 미만
429373,20240610,모름,모름,모름,모름,모름,모름,모름,제주도,구좌읍/남원읍/서귀포시(시내동)/성산읍/애월읍/우도면/제주시(시내동),5명 이상,2박 3일,M,20대,미혼,미혼,기타/무직,500~700만원 미만
429940,20240610,20~30만원 미만,1만원 미만,3~5만원 미만,3~5만원 미만,10만원 이상,1~3만원 미만,1~3만원 미만,서울시,모름,2명,1박 2일,M,20대,미혼,미혼,기능/숙련/일반작업직,모름
432014,20240610,20~30만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,5~7만원 미만,3~5만원 미만,5~7만원 미만,서울시,모름,2명,1박 2일,M,20대,미혼,미혼,기능/숙련/일반작업직,300만원 미만
433338,20240610,30~40만원 미만,10만원 이상,10만원 이상,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,부산시,모름,2명,2박 3일,M,20대,미혼,미혼,사무/기술직,500~700만원 미만
