RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
141228,20240212,20~30만원 미만,7~10만원 미만,10만원 이상,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,포항시,2명,2박 3일,F,60대 이상,미혼,미혼,기타/무직,300~500만원 미만
241585,20240212,10~20만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,인천시,모름,혼자서,6박 7일 이상,F,60대 이상,미혼,미혼,기타/무직,300만원 미만
268676,20240212,모름,모름,모름,모름,모름,모름,모름,경상남도,통영시,3명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
279886,20240212,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,7~10만원 미만,1만원 미만,경상남도,구체적인 지역 모름,2명,2박 3일,F,60대 이상,기혼,자녀 성인(막내 대학),자영업,700만원 이상
352298,20240212,30~40만원 미만,5~7만원 미만,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,제주도,표선면,4명,6박 7일 이상,F,50대,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만
410802,20240212,40만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,전라북도,군산시/전주시,혼자서,3박 4일,M,30대,기혼,신혼기(자녀 없음),자영업,300만원 미만
421289,20240212,10~20만원 미만,1만원 미만,1~3만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1만원 미만,전라남도,나주시,2명,6박 7일 이상,M,30대,미혼,미혼,판매/서비스직,300만원 미만
421518,20240212,30~40만원 미만,10만원 이상,10만원 이상,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,제주도,서귀포시(시내동),4명,4박 5일,M,20대,미혼,미혼,대학/대학원생,700만원 이상
422345,20240212,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,제주도,서귀포시(시내동)/제주시(시내동),2명,2박 3일,M,20대,미혼,미혼,사무/기술직,700만원 이상
434377,20240212,30~40만원 미만,5~7만원 미만,10만원 이상,3~5만원 미만,1~3만원 미만,5~7만원 미만,5~7만원 미만,경상남도,거제시,5명 이상,1박 2일,F,50대,기혼,신혼기(자녀 없음),전업주부,300만원 미만
446484,20240212,10~20만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,3~5만원 미만,3~5만원 미만,대구시,모름,4명,6박 7일 이상,M,20대,기혼,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만
450085,20240212,모름,모름,모름,모름,모름,모름,모름,경기도,양주시,3명,3박 4일,F,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,700만원 이상
454988,20240212,10~20만원 미만,7~10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,서울시,모름,2명,3박 4일,M,20대,미혼,미혼,대학/대학원생,300만원 미만
456255,20240212,20~30만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,서울시,모름,혼자서,3박 4일,M,20대,미혼,미혼,판매/서비스직,300~500만원 미만
456790,20240212,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,전라남도,여수시,5명 이상,3박 4일,M,20대,미혼,미혼,대학/대학원생,500~700만원 미만
458840,20240212,30~40만원 미만,10만원 이상,7~10만원 미만,3~5만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,경상남도,통영시,2명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
458943,20240212,40만원 이상,10만원 이상,5~7만원 미만,10만원 이상,1~3만원 미만,3~5만원 미만,1만원 미만,제주도,서귀포시(시내동)/제주시(시내동),혼자서,2박 3일,M,20대,미혼,미혼,사무/기술직,300만원 미만
461390,20240212,모름,모름,모름,모름,모름,모름,모름,부산시,모름,3명,1박 2일,M,20대,미혼,미혼,대학/대학원생,300~500만원 미만
462622,20240212,모름,모름,모름,모름,모름,모름,모름,충청북도,괴산군/청주시,4명,3박 4일,M,20대,미혼,미혼,기능/숙련/일반작업직,300~500만원 미만
463013,20240212,10~20만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,5~7만원 미만,1만원 미만,전라북도,무주군,5명 이상,1박 2일,M,20대,미혼,미혼,사무/기술직,500~700만원 미만
463210,20240212,20~30만원 미만,5~7만원 미만,5~7만원 미만,10만원 이상,1만원 미만,3~5만원 미만,1만원 미만,전라남도,장성군,3명,1박 2일,M,20대,미혼,미혼,대학/대학원생,700만원 이상
465853,20240212,20~30만원 미만,1만원 미만,10만원 이상,1~3만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,부산시,모름,3명,4박 5일,M,20대,미혼,미혼,기타/무직,300~500만원 미만
466737,20240212,10~20만원 미만,3~5만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,인천시,모름,2명,1박 2일,M,20대,미혼,미혼,대학/대학원생,700만원 이상
468022,20240212,10~20만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,구체적인 지역 모름,모름,2박 3일,M,20대,미혼,미혼,사무/기술직,700만원 이상
468235,20240212,20~30만원 미만,7~10만원 미만,3~5만원 미만,1~3만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,전라북도,전주시,3명,2박 3일,M,20대,미혼,미혼,기능/숙련/일반작업직,300~500만원 미만
469460,20240212,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,3~5만원 미만,10만원 이상,경상남도,거제시,5명 이상,3박 4일,M,20대,미혼,미혼,기능/숙련/일반작업직,500~700만원 미만
473348,20240212,20~30만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,3~5만원 미만,전라남도,여수시,4명,1박 2일,M,20대,미혼,미혼,대학/대학원생,700만원 이상
473445,20240212,40만원 이상,10만원 이상,10만원 이상,7~10만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,제주도,애월읍/제주시(시내동)/한림읍,혼자서,6박 7일 이상,M,20대,미혼,미혼,기타/무직,300~500만원 미만
53322184,20240212,20~30만원 미만,7~10만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,제주도,애월읍/한경면/한림읍,3명,3박 4일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53322503,20240212,20~30만원 미만,10만원 이상,10만원 이상,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,속초시,2명,3박 4일,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
53322723,20240212,10~20만원 미만,1만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,대구시,모름,2명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,500~700만원 미만
53323022,20240212,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,7~10만원 미만,1만원 미만,제주도,구좌읍/서귀포시(시내동)/안덕면/애월읍/표선면,5명 이상,6박 7일 이상,M,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,300~500만원 미만
53323551,20240212,20~30만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,부산시,모름,2명,3박 4일,M,30대,기혼,신혼기(자녀 없음),경영/관리/전문직,700만원 이상
53323777,20240212,10~20만원 미만,1~3만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,강원도,속초시,3명,2박 3일,F,50대,기혼,자녀 성장(막내 중고생),전업주부,300~500만원 미만
53323934,20240212,모름,모름,모름,모름,모름,모름,모름,충청북도,구체적인 지역 모름,3명,1박 2일,F,40대,기혼,자녀 성장(막내 중고생),전업주부,500~700만원 미만
53324058,20240212,30~40만원 미만,7~10만원 미만,10만원 이상,3~5만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,부산시,모름,2명,3박 4일,F,30대,미혼,미혼,기타/무직,700만원 이상
53324242,20240212,20~30만원 미만,1만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,경기도,광명시,3명,3박 4일,M,30대,미혼,미혼,사무/기술직,300~500만원 미만
53324429,20240212,모름,모름,모름,모름,모름,모름,모름,강원도,강릉시/동해시/삼척시/원주시/정선군,3명,4박 5일,F,20대,미혼,미혼,사무/기술직,300만원 미만
53324439,20240212,모름,모름,모름,모름,모름,모름,모름,강원도,양양군,5명 이상,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만
53325121,20240212,20~30만원 미만,5~7만원 미만,10만원 이상,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,원주시,5명 이상,2박 3일,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
53325432,20240212,30~40만원 미만,10만원 이상,1만원 미만,10만원 이상,1만원 미만,1만원 미만,10만원 이상,전라남도,여수시,3명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
53326146,20240212,10~20만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상남도,고성군/합천군,4명,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53326254,20240212,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,전라남도,나주시,3명,1박 2일,M,30대,미혼,미혼,판매/서비스직,모름
53326656,20240212,10~20만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1~3만원 미만,1만원 미만,전라남도,광양시,5명 이상,5박 6일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,500~700만원 미만
53327254,20240212,10만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,경기도,용인시,4명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53327334,20240212,10~20만원 미만,3~5만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,강릉시,2명,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),자영업,300~500만원 미만
53327543,20240212,모름,모름,모름,모름,모름,모름,모름,충청남도,태안군,5명 이상,3박 4일,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
53327708,20240212,10~20만원 미만,1만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,충청북도,단양군,3명,1박 2일,F,40대,기혼,자녀 성장(막내 중고생),전업주부,500~700만원 미만
53327787,20240212,10~20만원 미만,7~10만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,안동시/영주시,2명,2박 3일,F,30대,미혼,미혼,기타/무직,300~500만원 미만
53327838,20240212,10만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,경기도,남양주시,2명,1박 2일,M,30대,기혼,신혼기(자녀 없음),사무/기술직,300~500만원 미만
53328341,20240212,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,5~7만원 미만,강원도,속초시/양양군,4명,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,700만원 이상
53328498,20240212,모름,모름,모름,모름,모름,모름,모름,경상남도,거제시/김해시,4명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),자영업,300~500만원 미만
53328568,20240212,10~20만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,경기도,수원시,2명,1박 2일,M,30대,미혼,미혼,사무/기술직,300~500만원 미만
53328597,20240212,20~30만원 미만,10만원 이상,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,평택시,2명,모름,F,30대,미혼,미혼,사무/기술직,300~500만원 미만
53328758,20240212,10~20만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상북도,청송군,5명 이상,1박 2일,F,30대,미혼,미혼,사무/기술직,300~500만원 미만
53328783,20240212,모름,모름,모름,모름,모름,모름,모름,강원도,홍천군,2명,6박 7일 이상,F,50대,미혼,미혼,자영업,500~700만원 미만
53328847,20240212,10~20만원 미만,3~5만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,충청북도,보은군,2명,1박 2일,F,30대,미혼,미혼,경영/관리/전문직,300~500만원 미만
