RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
"53322314","20241209","10~20만원 미만","1만원 미만","5~7만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","경상북도","영덕군","4명","1박 2일","M","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","자영업","500~700만원 미만"
"53322370","20241209","40만원 이상","10만원 이상","5~7만원 미만","5~7만원 미만","5~7만원 미만","10만원 이상","10만원 이상","강원도","양구군/양양군/평창군","2명","6박 7일 이상","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","300~500만원 미만"
"53322653","20241209","30~40만원 미만","1만원 미만","10만원 이상","5~7만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","서울시","모름","2명","1박 2일","F","60대 이상","기타","자녀 성인(막내 대학)","판매/서비스직","모름"
"53322851","20241209","10만원 미만","3~5만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","서울시","모름","5명 이상","1박 2일","F","40대","기타","자녀 성장(막내 중고생)","자영업","700만원 이상"
"53323090","20241209","10~20만원 미만","1만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","강릉시","4명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","700만원 이상"
"53323488","20241209","모름","모름","모름","모름","모름","모름","모름","경상북도","경주시","4명","2박 3일","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","모름"
"53324455","20241209","모름","모름","모름","모름","모름","모름","모름","부산시","모름","5명 이상","2박 3일","M","20대","미혼","미혼","대학/대학원생","모름"
"53324598","20241209","10~20만원 미만","10만원 이상","1만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","전라남도","고흥군/구례군/진도군","5명 이상","3박 4일","M","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","500~700만원 미만"
"53324683","20241209","40만원 이상","7~10만원 미만","10만원 이상","10만원 이상","1만원 미만","1~3만원 미만","1만원 미만","제주도","서귀포시(시내동)/애월읍/조천읍/한림읍","5명 이상","2박 3일","F","30대","미혼","미혼","기타/무직","모름"
"53324758","20241209","10~20만원 미만","1만원 미만","7~10만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","3~5만원 미만","강원도","양양군","5명 이상","2박 3일","M","60대 이상","기혼","자녀 독립(막내 결혼)","사무/기술직","500~700만원 미만"
"53324837","20241209","10~20만원 미만","5~7만원 미만","1만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","강원도","고성군","2명","1박 2일","F","20대","미혼","미혼","판매/서비스직","모름"
"53324863","20241209","모름","모름","모름","모름","모름","모름","모름","서울시","모름","2명","2박 3일","M","20대","미혼","미혼","기타/무직","모름"
"53324902","20241209","20~30만원 미만","7~10만원 미만","10만원 이상","7~10만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","강릉시/속초시/양양군","3명","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","700만원 이상"
"53325068","20241209","모름","모름","모름","모름","모름","모름","모름","충청남도","천안시","2명","2박 3일","M","20대","미혼","미혼","사무/기술직","모름"
"53325071","20241209","10~20만원 미만","3~5만원 미만","1~3만원 미만","10만원 이상","1만원 미만","1만원 미만","1만원 미만","강원도","강릉시","3명","1박 2일","M","50대","기혼","자녀 성인(막내 대학)","사무/기술직","700만원 이상"
"53325233","20241209","20~30만원 미만","1만원 미만","10만원 이상","5~7만원 미만","5~7만원 미만","1만원 미만","1만원 미만","대전시","모름","혼자서","2박 3일","M","60대 이상","미혼","미혼","사무/기술직","700만원 이상"
"53325421","20241209","30~40만원 미만","10만원 이상","7~10만원 미만","7~10만원 미만","1만원 미만","1~3만원 미만","1만원 미만","서울시","모름","혼자서","2박 3일","M","20대","미혼","미혼","대학/대학원생","모름"
"53325870","20241209","20~30만원 미만","3~5만원 미만","7~10만원 미만","3~5만원 미만","1만원 미만","5~7만원 미만","1만원 미만","강원도","영월군","4명","1박 2일","F","50대","기혼","자녀 성장(막내 중고생)","기타/무직","700만원 이상"
"53326288","20241209","10만원 미만","3~5만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","경기도","연천군","5명 이상","2박 3일","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","300~500만원 미만"
"53326524","20241209","10~20만원 미만","3~5만원 미만","3~5만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","경상북도","경주시","4명","1박 2일","M","50대","기혼","자녀 성장(막내 중고생)","기능/숙련/일반작업직","500~700만원 미만"
"53326606","20241209","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","1만원 미만","1만원 미만","강원도","강릉시","2명","1박 2일","M","50대","기혼","자녀 성인(막내 대학)","사무/기술직","700만원 이상"
"53326999","20241209","20~30만원 미만","10만원 이상","7~10만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","강원도","양양군","4명","3박 4일","M","50대","기혼","자녀 성장(막내 중고생)","사무/기술직","모름"
"53327224","20241209","10~20만원 미만","10만원 이상","3~5만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","충청남도","세종특별자치시","2명","1박 2일","M","30대","기혼","신혼기(자녀 없음)","사무/기술직","500~700만원 미만"
"53327291","20241209","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","1만원 미만","1만원 미만","제주도","표선면","3명","1박 2일","F","40대","기혼","자녀 성인(막내 대학)","사무/기술직","모름"
"53327393","20241209","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","1만원 미만","5~7만원 미만","전라남도","장성군","2명","3박 4일","M","60대 이상","기혼","자녀 성인(막내 대학)","사무/기술직","500~700만원 미만"
"53327449","20241209","10만원 미만","1만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","경상북도","김천시","3명","1박 2일","F","50대","기혼","자녀 독립(막내 결혼)","자영업","300~500만원 미만"
"53327549","20241209","10~20만원 미만","5~7만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","경기도","화성시","혼자서","1박 2일","M","30대","미혼","미혼","사무/기술직","300~500만원 미만"
"53327560","20241209","모름","모름","모름","모름","모름","모름","모름","전라남도","영광군","5명 이상","3박 4일","F","30대","기혼","신혼기(자녀 없음)","자영업","모름"
"53327927","20241209","10~20만원 미만","3~5만원 미만","7~10만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","전라남도","목포시","2명","1박 2일","M","50대","기혼","자녀 성인(막내 대학)","경영/관리/전문직","700만원 이상"
"53327998","20241209","모름","모름","모름","모름","모름","모름","모름","전라북도","전주시","5명 이상","1박 2일","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","모름"
"53328291","20241209","20~30만원 미만","10만원 이상","3~5만원 미만","3~5만원 미만","1만원 미만","3~5만원 미만","1만원 미만","경상남도","양산시","3명","2박 3일","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"53328310","20241209","모름","모름","모름","모름","모름","모름","모름","전라남도","구체적인 지역 모름","2명","1박 2일","M","20대","미혼","미혼","사무/기술직","모름"
"53328335","20241209","10~20만원 미만","5~7만원 미만","3~5만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","전라북도","군산시","2명","1박 2일","M","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","모름"
"53328435","20241209","모름","모름","모름","모름","모름","모름","모름","광주시","모름","4명","1박 2일","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","모름"
"53328468","20241209","모름","모름","모름","모름","모름","모름","모름","전라남도","목포시/진도군/해남군","4명","2박 3일","M","50대","기혼","자녀 성인(막내 대학)","자영업","700만원 이상"
"53328620","20241209","모름","모름","모름","모름","모름","모름","모름","강원도","삼척시","2명","1박 2일","M","40대","기혼","신혼기(자녀 없음)","사무/기술직","500~700만원 미만"
"53328925","20241209","10~20만원 미만","1만원 미만","7~10만원 미만","7~10만원 미만","1만원 미만","1만원 미만","1만원 미만","부산시","모름","혼자서","1박 2일","M","60대 이상","기타","자녀 독립(막내 결혼)","자영업","모름"
"53329069","20241209","10만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","5~7만원 미만","1만원 미만","경기도","가평군","4명","1박 2일","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","모름"
"53329261","20241209","10만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","경상북도","구미시","4명","1박 2일","F","20대","기혼","신혼기(자녀 없음)","사무/기술직","700만원 이상"
"53329555","20241209","10~20만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","강릉시/동해시/속초시/양양군/정선군/춘천시/화천군","2명","6박 7일 이상","M","50대","미혼","미혼","기타/무직","700만원 이상"
"53329566","20241209","모름","모름","모름","모름","모름","모름","모름","서울시","모름","3명","2박 3일","F","30대","기혼","신혼기(자녀 없음)","사무/기술직","300~500만원 미만"
"53329822","20241209","10~20만원 미만","3~5만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1~3만원 미만","1만원 미만","인천시","모름","5명 이상","1박 2일","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","모름"
"53329857","20241209","10~20만원 미만","3~5만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","충청북도","단양군/제천시","4명","1박 2일","M","60대 이상","기혼","자녀 독립(막내 결혼)","기타/무직","500~700만원 미만"
"53329903","20241209","20~30만원 미만","1만원 미만","10만원 이상","10만원 이상","1만원 미만","5~7만원 미만","1만원 미만","경기도","용인시","2명","2박 3일","M","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","500~700만원 미만"
"53329925","20241209","모름","모름","모름","모름","모름","모름","모름","경상북도","울진군","5명 이상","2박 3일","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","300~500만원 미만"
"53329936","20241209","20~30만원 미만","5~7만원 미만","3~5만원 미만","10만원 이상","1만원 미만","1~3만원 미만","1만원 미만","강원도","속초시","2명","1박 2일","F","20대","미혼","미혼","사무/기술직","700만원 이상"
"53330298","20241209","10만원 미만","1만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","춘천시","3명","1박 2일","F","20대","미혼","미혼","기타/무직","모름"
"53330373","20241209","10~20만원 미만","1만원 미만","5~7만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","강원도","평창군","3명","2박 3일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"53330601","20241209","40만원 이상","10만원 이상","10만원 이상","5~7만원 미만","10만원 이상","10만원 이상","10만원 이상","제주도","애월읍","3명","3박 4일","M","30대","미혼","미혼","판매/서비스직","모름"
"53330686","20241209","10만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","3~5만원 미만","1만원 미만","경기도","광주시","2명","1박 2일","F","20대","미혼","미혼","사무/기술직","300~500만원 미만"
"53330723","20241209","10~20만원 미만","5~7만원 미만","1만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","1만원 미만","경상남도","거제시","4명","1박 2일","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
"53330774","20241209","20~30만원 미만","10만원 이상","1만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","제주도","남원읍","5명 이상","1박 2일","M","30대","미혼","미혼","기능/숙련/일반작업직","300만원 미만"
"53330862","20241209","10만원 미만","1만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","광주시","모름","5명 이상","1박 2일","M","30대","미혼","미혼","사무/기술직","300~500만원 미만"
"53330996","20241209","20~30만원 미만","3~5만원 미만","7~10만원 미만","5~7만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","대전시","모름","2명","2박 3일","M","50대","기혼","자녀 성인(막내 대학)","사무/기술직","500~700만원 미만"
"53331269","20241209","10~20만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","경상남도","거제시","4명","1박 2일","F","20대","기혼","신혼기(자녀 없음)","사무/기술직","모름"
"53331651","20241209","10~20만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","부산시","모름","3명","1박 2일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","300~500만원 미만"
"53331655","20241209","20~30만원 미만","10만원 이상","1~3만원 미만","3~5만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","강원도","정선군","2명","3박 4일","F","30대","기혼","자녀 독립(막내 결혼)","사무/기술직","700만원 이상"
