RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
172192,20240318,모름,모름,모름,모름,모름,모름,모름,경상남도,창원시,혼자서,1박 2일,M,20대,미혼,미혼,기타/무직,모름
195602,20240318,모름,모름,모름,모름,모름,모름,모름,경상남도,거제시/통영시,4명,1박 2일,M,20대,미혼,미혼,자영업,300~500만원 미만
225974,20240318,10~20만원 미만,1만원 미만,1~3만원 미만,5~7만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,경기도,과천시,2명,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),자영업,300~500만원 미만
266758,20240318,10~20만원 미만,1만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,대구시,모름,2명,3박 4일,F,20대,미혼,미혼,자영업,300~500만원 미만
311877,20240318,모름,모름,모름,모름,모름,모름,모름,강원도,양양군,4명,2박 3일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만
318735,20240318,10~20만원 미만,1만원 미만,10만원 이상,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,평택시,2명,3박 4일,F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상
335138,20240318,40만원 이상,5~7만원 미만,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,10만원 이상,경상북도,고령군/영덕군/영주시,4명,4박 5일,M,20대,미혼,미혼,사무/기술직,700만원 이상
349700,20240318,10~20만원 미만,3~5만원 미만,3~5만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,전라북도,임실군,2명,1박 2일,M,20대,미혼,미혼,기타/무직,700만원 이상
350292,20240318,모름,모름,모름,모름,모름,모름,모름,인천시,모름,혼자서,1박 2일,M,20대,미혼,미혼,대학/대학원생,700만원 이상
350320,20240318,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,제주도,서귀포시(시내동),2명,3박 4일,F,20대,미혼,미혼,사무/기술직,300~500만원 미만
369661,20240318,10~20만원 미만,1~3만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,5~7만원 미만,1만원 미만,경기도,수원시,4명,3박 4일,M,20대,미혼,미혼,대학/대학원생,300~500만원 미만
379871,20240318,10~20만원 미만,1~3만원 미만,5~7만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,경기도,가평군,3명,2박 3일,M,20대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,300만원 미만
392978,20240318,10~20만원 미만,1만원 미만,1~3만원 미만,7~10만원 미만,1만원 미만,1~3만원 미만,1만원 미만,부산시,모름,2명,6박 7일 이상,M,20대,미혼,미혼,기타/무직,700만원 이상
