RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
125370,20240408,10~20만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,경상북도,포항시,3명,2박 3일,M,30대,미혼,미혼,사무/기술직,500~700만원 미만
129259,20240408,10~20만원 미만,10만원 이상,5~7만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,속초시,5명 이상,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
323309,20240408,20~30만원 미만,5~7만원 미만,7~10만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,부산시,모름,2명,2박 3일,F,20대,미혼,미혼,경영/관리/전문직,300만원 미만
353380,20240408,40만원 이상,5~7만원 미만,3~5만원 미만,10만원 이상,5~7만원 미만,1~3만원 미만,1만원 미만,제주도,모름,3명,3박 4일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
414729,20240408,30~40만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,울산시,모름,2명,2박 3일,F,60대 이상,기혼,자녀 성인(막내 대학),판매/서비스직,700만원 이상
421263,20240408,모름,모름,모름,모름,모름,모름,모름,강원도,강릉시/고성군/동해시/삼척시/속초시,2명,6박 7일 이상,M,20대,미혼,미혼,사무/기술직,500~700만원 미만
433228,20240408,20~30만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,경기도,파주시,2명,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),판매/서비스직,500~700만원 미만
436823,20240408,10~20만원 미만,7~10만원 미만,5~7만원 미만,1만원 미만,3~5만원 미만,1만원 미만,1만원 미만,전라북도,군산시/전주시,2명,2박 3일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,300~500만원 미만
451594,20240408,10만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,서울시,모름,3명,6박 7일 이상,M,20대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
453620,20240408,10만원 미만,1만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1~3만원 미만,1만원 미만,충청북도,괴산군,3명,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,500~700만원 미만
