RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
"130808","20250519","모름","모름","모름","모름","모름","모름","모름","제주도","성산읍/제주시(시내동)","모름","4박 5일","F","60대 이상","기혼","자녀 독립(막내 결혼)","기타/무직","500~700만원 미만"
"149141","20250519","40만원 이상","10만원 이상","10만원 이상","5~7만원 미만","10만원 이상","10만원 이상","1만원 미만","강원도","속초시","2명","6박 7일 이상","F","60대 이상","기혼","신혼기(자녀 없음)","사무/기술직","300만원 미만"
"151887","20250519","10~20만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","1만원 미만","경상남도","김해시","3명","6박 7일 이상","M","30대","미혼","미혼","기타/무직","300~500만원 미만"
"152252","20250519","모름","모름","모름","모름","모름","모름","모름","대구시","모름","혼자서","1박 2일","F","60대 이상","미혼","미혼","사무/기술직","300만원 미만"
"152815","20250519","10~20만원 미만","5~7만원 미만","5~7만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1~3만원 미만","경상북도","경주시","4명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","500~700만원 미만"
"199083","20250519","10~20만원 미만","5~7만원 미만","1만원 미만","1~3만원 미만","3~5만원 미만","1만원 미만","1만원 미만","강원도","속초시","5명 이상","1박 2일","M","30대","기혼","신혼기(자녀 없음)","사무/기술직","모름"
"216319","20250519","모름","모름","모름","모름","모름","모름","모름","경상남도","함양군","4명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","사무/기술직","300~500만원 미만"
"249112","20250519","30~40만원 미만","10만원 이상","10만원 이상","1~3만원 미만","1만원 미만","3~5만원 미만","1~3만원 미만","경기도","양평군","5명 이상","4박 5일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"249939","20250519","10만원 미만","1만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","대구시","모름","5명 이상","6박 7일 이상","F","60대 이상","기혼","자녀 독립(막내 결혼)","판매/서비스직","500~700만원 미만"
"299685","20250519","모름","모름","모름","모름","모름","모름","모름","충청북도","단양군","4명","2박 3일","F","60대 이상","기혼","자녀 성인(막내 대학)","사무/기술직","모름"
"321410","20250519","모름","모름","모름","모름","모름","모름","모름","제주도","서귀포시(시내동)","5명 이상","3박 4일","F","20대","미혼","미혼","사무/기술직","300만원 미만"
"335924","20250519","10만원 미만","3~5만원 미만","5~7만원 미만","1만원 미만","1~3만원 미만","1만원 미만","1만원 미만","대전시","모름","2명","1박 2일","M","30대","기혼","신혼기(자녀 없음)","경영/관리/전문직","500~700만원 미만"
"341174","20250519","40만원 이상","10만원 이상","10만원 이상","10만원 이상","10만원 이상","7~10만원 미만","1만원 미만","경상북도","구미시/상주시/울진군","2명","모름","M","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","700만원 이상"
"342868","20250519","모름","모름","모름","모름","모름","모름","모름","경상북도","청도군","4명","1박 2일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","모름"
"345419","20250519","모름","모름","모름","모름","모름","모름","모름","제주도","구좌읍/서귀포시(시내동)/성산읍/애월읍/제주시(시내동)","2명","5박 6일","F","60대 이상","기타","자녀 독립(막내 결혼)","전업주부","300만원 미만"
"347728","20250519","모름","모름","모름","모름","모름","모름","모름","광주시","모름","혼자서","1박 2일","F","20대","미혼","미혼","기타/무직","모름"
"359722","20250519","모름","모름","모름","모름","모름","모름","모름","전라남도","여수시","혼자서","1박 2일","M","30대","미혼","미혼","자영업","모름"
"363998","20250519","20~30만원 미만","1만원 미만","1~3만원 미만","7~10만원 미만","10만원 이상","1만원 미만","1만원 미만","경기도","용인시","5명 이상","1박 2일","F","60대 이상","기타","자녀 성인(막내 대학)","전업주부","300만원 미만"
"36858","20250519","10만원 미만","1만원 미만","1~3만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","경기도","화성시","3명","1박 2일","M","60대 이상","미혼","미혼","기타/무직","500~700만원 미만"
"369808","20250519","40만원 이상","10만원 이상","10만원 이상","3~5만원 미만","1만원 미만","5~7만원 미만","1만원 미만","부산시","모름","4명","3박 4일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","기타/무직","700만원 이상"
"379767","20250519","10~20만원 미만","5~7만원 미만","5~7만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","경기도","포천시","2명","1박 2일","M","20대","미혼","미혼","사무/기술직","500~700만원 미만"
"381156","20250519","모름","모름","모름","모름","모름","모름","모름","경상북도","고령군","4명","1박 2일","F","20대","미혼","미혼","기능/숙련/일반작업직","모름"
"382400","20250519","모름","모름","모름","모름","모름","모름","모름","서울시","모름","3명","2박 3일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","모름"
"386474","20250519","20~30만원 미만","1만원 미만","10만원 이상","5~7만원 미만","1~3만원 미만","1만원 미만","3~5만원 미만","울산시","모름","혼자서","3박 4일","F","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","300만원 미만"
"387334","20250519","20~30만원 미만","3~5만원 미만","10만원 이상","5~7만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","부산시","모름","2명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","자영업","300~500만원 미만"
"393673","20250519","20~30만원 미만","5~7만원 미만","10만원 이상","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","경상남도","거제시","4명","2박 3일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","500~700만원 미만"
"394145","20250519","모름","모름","모름","모름","모름","모름","모름","인천시","모름","2명","1박 2일","M","50대","미혼","미혼","사무/기술직","모름"
"397385","20250519","모름","모름","모름","모름","모름","모름","모름","경상남도","함양군","5명 이상","2박 3일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
"399199","20250519","10~20만원 미만","3~5만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","전라남도","순천시","2명","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","자영업","700만원 이상"
"417602","20250519","10~20만원 미만","7~10만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","3~5만원 미만","1만원 미만","경상남도","거제시","4명","2박 3일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","기능/숙련/일반작업직","500~700만원 미만"
"421387","20250519","10~20만원 미만","7~10만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","3~5만원 미만","경상북도","문경시/상주시","2명","3박 4일","M","60대 이상","기혼","자녀 독립(막내 결혼)","경영/관리/전문직","500~700만원 미만"
