RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
124396,20240415,20~30만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,전라남도,나주시/신안군/함평군,2명,1박 2일,F,60대 이상,기타,신혼기(자녀 없음),기타/무직,300만원 미만
167572,20240415,모름,모름,모름,모름,모름,모름,모름,제주도,구좌읍,5명 이상,6박 7일 이상,F,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,700만원 이상
238721,20240415,20~30만원 미만,3~5만원 미만,10만원 이상,3~5만원 미만,1만원 미만,5~7만원 미만,1만원 미만,서울시,모름,2명,1박 2일,M,20대,미혼,미혼,기타/무직,300~500만원 미만
307954,20240415,10~20만원 미만,1~3만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,대구시,모름,3명,1박 2일,M,30대,미혼,미혼,사무/기술직,300~500만원 미만
310601,20240415,모름,모름,모름,모름,모름,모름,모름,강원도,속초시,2명,5박 6일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
34146,20240415,10~20만원 미만,1만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,경기도,여주시,2명,2박 3일,F,60대 이상,기타,자녀 성인(막내 대학),전업주부,300~500만원 미만
347539,20240415,10~20만원 미만,7~10만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,서울시,모름,혼자서,1박 2일,M,20대,미혼,미혼,사무/기술직,700만원 이상
351308,20240415,20~30만원 미만,5~7만원 미만,1~3만원 미만,7~10만원 미만,1만원 미만,5~7만원 미만,1만원 미만,부산시,모름,혼자서,1박 2일,M,20대,미혼,미혼,사무/기술직,500~700만원 미만
381114,20240415,30~40만원 미만,10만원 이상,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,강원도,강릉시,2명,3박 4일,F,60대 이상,기혼,자녀 성인(막내 대학),판매/서비스직,500~700만원 미만
383175,20240415,20~30만원 미만,3~5만원 미만,10만원 이상,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상남도,거제시,4명,2박 3일,M,30대,미혼,미혼,사무/기술직,300~500만원 미만
411755,20240415,모름,모름,모름,모름,모름,모름,모름,인천시,모름,모름,1박 2일,M,20대,미혼,미혼,기타/무직,700만원 이상
413059,20240415,20~30만원 미만,1만원 미만,7~10만원 미만,10만원 이상,5~7만원 미만,3~5만원 미만,1만원 미만,제주도,모름,2명,2박 3일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
422200,20240415,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,서울시,모름,3명,2박 3일,M,20대,미혼,미혼,사무/기술직,300~500만원 미만
422714,20240415,모름,모름,모름,모름,모름,모름,모름,강원도,동해시,5명 이상,1박 2일,M,20대,미혼,미혼,대학/대학원생,500~700만원 미만
424269,20240415,모름,모름,모름,모름,모름,모름,모름,대구시,모름,4명,1박 2일,M,20대,기타,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300만원 미만
429502,20240415,30~40만원 미만,10만원 이상,5~7만원 미만,10만원 이상,1만원 미만,10만원 이상,1만원 미만,서울시,모름,4명,2박 3일,M,20대,미혼,미혼,기능/숙련/일반작업직,700만원 이상
433710,20240415,모름,모름,모름,모름,모름,모름,모름,강원도,강릉시,4명,1박 2일,M,20대,미혼,미혼,대학/대학원생,모름
434561,20240415,30~40만원 미만,10만원 이상,1만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,경기도,가평군,3명,2박 3일,M,20대,미혼,미혼,대학/대학원생,300~500만원 미만
445936,20240415,모름,모름,모름,모름,모름,모름,모름,부산시,모름,혼자서,1박 2일,M,20대,미혼,미혼,대학/대학원생,500~700만원 미만
446070,20240415,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,강원도,강릉시,3명,2박 3일,M,20대,미혼,미혼,대학/대학원생,500~700만원 미만
452119,20240415,모름,모름,모름,모름,모름,모름,모름,전라남도,고흥군/광양시/구례군/나주시/목포시/여수시/장흥군/함평군,5명 이상,2박 3일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
452982,20240415,30~40만원 미만,10만원 이상,5~7만원 미만,3~5만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,경기도,성남시/수원시,혼자서,3박 4일,M,20대,미혼,미혼,대학/대학원생,300~500만원 미만
454408,20240415,모름,모름,모름,모름,모름,모름,모름,충청남도,홍성군,혼자서,2박 3일,M,20대,미혼,미혼,기능/숙련/일반작업직,300만원 미만
455801,20240415,20~30만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,제주도,모름,4명,6박 7일 이상,M,20대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
463926,20240415,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,10만원 이상,10만원 이상,10만원 이상,제주도,모름,5명 이상,4박 5일,M,20대,미혼,미혼,사무/기술직,300~500만원 미만
464734,20240415,20~30만원 미만,10만원 이상,3~5만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,부산시,모름,2명,3박 4일,M,20대,미혼,미혼,판매/서비스직,700만원 이상
465516,20240415,10~20만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,울산시,모름,5명 이상,6박 7일 이상,M,20대,미혼,미혼,기능/숙련/일반작업직,700만원 이상
466701,20240415,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,제주도,구좌읍,4명,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
466840,20240415,모름,모름,모름,모름,모름,모름,모름,경기도,수원시,4명,1박 2일,M,20대,미혼,미혼,대학/대학원생,모름
468171,20240415,30~40만원 미만,10만원 이상,7~10만원 미만,5~7만원 미만,1만원 미만,1~3만원 미만,1만원 미만,부산시,모름,혼자서,2박 3일,M,20대,미혼,미혼,대학/대학원생,모름
468250,20240415,20~30만원 미만,7~10만원 미만,3~5만원 미만,1만원 미만,7~10만원 미만,1만원 미만,1만원 미만,강원도,강릉시,혼자서,3박 4일,M,20대,미혼,미혼,경영/관리/전문직,300~500만원 미만
468493,20240415,10~20만원 미만,10만원 이상,1만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,전라북도,군산시,혼자서,2박 3일,M,20대,미혼,미혼,대학/대학원생,700만원 이상
469636,20240415,10~20만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,서울시,모름,5명 이상,6박 7일 이상,M,20대,미혼,미혼,기능/숙련/일반작업직,500~700만원 미만
471714,20240415,모름,모름,모름,모름,모름,모름,모름,경기도,김포시,4명,2박 3일,M,20대,미혼,미혼,사무/기술직,모름
473721,20240415,10만원 미만,1~3만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,충청남도,태안군,2명,1박 2일,M,20대,미혼,미혼,사무/기술직,300~500만원 미만
473734,20240415,10~20만원 미만,5~7만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경상남도,거제시/통영시,3명,1박 2일,M,20대,미혼,미혼,기능/숙련/일반작업직,700만원 이상
473737,20240415,10만원 미만,1만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,충청북도,청주시,2명,1박 2일,M,20대,미혼,미혼,사무/기술직,300만원 미만
53322248,20240415,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,제주도,모름,2명,4박 5일,M,30대,기혼,신혼기(자녀 없음),사무/기술직,700만원 이상
53322272,20240415,30~40만원 미만,10만원 이상,5~7만원 미만,3~5만원 미만,1만원 미만,5~7만원 미만,1만원 미만,인천시,모름,2명,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),판매/서비스직,500~700만원 미만
53322311,20240415,10만원 미만,1~3만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,양구군,4명,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,700만원 이상
53322614,20240415,20~30만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,전라남도,여수시/해남군,3명,2박 3일,F,50대,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만
53323310,20240415,30~40만원 미만,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,대구시,모름,혼자서,2박 3일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53323432,20240415,모름,모름,모름,모름,모름,모름,모름,경기도,광주시,3명,1박 2일,M,50대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53323699,20240415,모름,모름,모름,모름,모름,모름,모름,강원도,평창군,4명,1박 2일,F,40대,미혼,미혼,사무/기술직,700만원 이상
53323829,20240415,20~30만원 미만,3~5만원 미만,10만원 이상,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상남도,통영시,5명 이상,2박 3일,M,60대 이상,기혼,자녀 독립(막내 결혼),경영/관리/전문직,700만원 이상
53323938,20240415,10~20만원 미만,1만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1~3만원 미만,강원도,횡성군,2명,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300~500만원 미만
53324022,20240415,10~20만원 미만,1만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,강원도,횡성군,2명,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,300만원 미만
53324222,20240415,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,경상북도,경주시/포항시,2명,2박 3일,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
53324296,20240415,10~20만원 미만,3~5만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1~3만원 미만,강원도,속초시,3명,3박 4일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53324336,20240415,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,제주도,구좌읍,2명,1박 2일,F,50대,기혼,자녀 성장(막내 중고생),기타/무직,700만원 이상
53324784,20240415,30~40만원 미만,10만원 이상,10만원 이상,7~10만원 미만,1만원 미만,1~3만원 미만,1만원 미만,제주도,모름,3명,3박 4일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53324843,20240415,20~30만원 미만,3~5만원 미만,5~7만원 미만,7~10만원 미만,1만원 미만,3~5만원 미만,1만원 미만,강원도,강릉시/고성군/속초시/양양군/영월군/인제군/횡성군,2명,2박 3일,F,60대 이상,기타,자녀 성인(막내 대학),사무/기술직,500~700만원 미만
53325086,20240415,10~20만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,홍천군,5명 이상,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53325110,20240415,10~20만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,삼척시,혼자서,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,300~500만원 미만
