RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
"120321","20241202","모름","모름","모름","모름","모름","모름","모름","강원도","평창군","4명","3박 4일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","경영/관리/전문직","모름"
"183635","20241202","10~20만원 미만","1만원 미만","5~7만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","1만원 미만","충청남도","천안시","2명","3박 4일","M","20대","미혼","미혼","사무/기술직","300~500만원 미만"
"216162","20241202","모름","모름","모름","모름","모름","모름","모름","충청남도","태안군","5명 이상","2박 3일","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","300~500만원 미만"
"305374","20241202","10만원 미만","3~5만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","경기도","양평군","5명 이상","1박 2일","M","20대","미혼","미혼","사무/기술직","모름"
"336038","20241202","10~20만원 미만","1~3만원 미만","7~10만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","대구시","모름","5명 이상","1박 2일","M","20대","미혼","미혼","사무/기술직","500~700만원 미만"
"368738","20241202","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","10만원 이상","1만원 미만","제주도","대정읍/성산읍/애월읍","2명","2박 3일","M","20대","미혼","미혼","사무/기술직","모름"
"422450","20241202","모름","모름","모름","모름","모름","모름","모름","경상북도","문경시","5명 이상","1박 2일","M","20대","미혼","미혼","기타/무직","모름"
"428144","20241202","20~30만원 미만","10만원 이상","1만원 미만","10만원 이상","1만원 미만","1만원 미만","1만원 미만","제주도","구좌읍/애월읍","혼자서","모름","F","20대","미혼","미혼","판매/서비스직","300만원 미만"
"429086","20241202","모름","모름","모름","모름","모름","모름","모름","서울시","모름","혼자서","1박 2일","M","20대","미혼","미혼","기타/무직","모름"
"442741","20241202","모름","모름","모름","모름","모름","모름","모름","인천시","모름","4명","3박 4일","M","20대","미혼","미혼","대학/대학원생","모름"
"451728","20241202","20~30만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","10만원 이상","5~7만원 미만","1만원 미만","경상북도","김천시","3명","1박 2일","M","20대","미혼","미혼","기타/무직","700만원 이상"
"452919","20241202","모름","모름","모름","모름","모름","모름","모름","인천시","모름","3명","1박 2일","M","20대","미혼","미혼","대학/대학원생","모름"
"453698","20241202","10~20만원 미만","1만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","경상남도","남해군","혼자서","1박 2일","M","20대","미혼","미혼","기능/숙련/일반작업직","500~700만원 미만"
"455801","20241202","모름","모름","모름","모름","모름","모름","모름","제주도","구체적인 지역 모름","혼자서","4박 5일","M","20대","미혼","미혼","사무/기술직","모름"
"458569","20241202","10만원 미만","1~3만원 미만","1~3만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","부산시","모름","2명","1박 2일","M","20대","미혼","미혼","사무/기술직","300만원 미만"
"458648","20241202","모름","모름","모름","모름","모름","모름","모름","경상북도","경주시","4명","6박 7일 이상","M","20대","미혼","미혼","경영/관리/전문직","모름"
"459148","20241202","20~30만원 미만","1만원 미만","1~3만원 미만","7~10만원 미만","1만원 미만","10만원 이상","1만원 미만","강원도","강릉시","4명","2박 3일","M","20대","미혼","미혼","기타/무직","모름"
"461579","20241202","모름","모름","모름","모름","모름","모름","모름","경상북도","안동시","3명","모름","M","20대","미혼","미혼","기타/무직","모름"
"467021","20241202","10~20만원 미만","1만원 미만","1만원 미만","1~3만원 미만","1만원 미만","1만원 미만","7~10만원 미만","대구시","모름","3명","1박 2일","M","20대","미혼","미혼","기능/숙련/일반작업직","300만원 미만"
"467261","20241202","10~20만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","충청북도","충주시(구 청원군 포함)","3명","3박 4일","M","20대","미혼","미혼","사무/기술직","모름"
"473025","20241202","30~40만원 미만","10만원 이상","10만원 이상","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","속초시","2명","1박 2일","F","20대","미혼","미혼","사무/기술직","모름"
"473693","20241202","모름","모름","모름","모름","모름","모름","모름","강원도","강릉시","4명","2박 3일","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","모름"
"475039","20241202","10만원 미만","1~3만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","경기도","가평군","5명 이상","2박 3일","M","20대","미혼","미혼","기능/숙련/일반작업직","300~500만원 미만"
