RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
"321328","20240909","모름","모름","모름","모름","모름","모름","모름","전라남도","목포시","2명","1박 2일","M","60대 이상","기혼","자녀 성인(막내 대학)","기능/숙련/일반작업직","300~500만원 미만"
"337198","20240909","10~20만원 미만","5~7만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","전라남도","영광군","2명","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","700만원 이상"
"349516","20240909","모름","모름","모름","모름","모름","모름","모름","경상북도","안동시","2명","1박 2일","M","20대","미혼","미혼","사무/기술직","300만원 미만"
"361815","20240909","20~30만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","강원도","정선군","2명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","300~500만원 미만"
"366312","20240909","10~20만원 미만","7~10만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","경상북도","안동시","3명","1박 2일","F","60대 이상","기타","자녀 독립(막내 결혼)","전업주부","300만원 미만"
"379871","20240909","10~20만원 미만","1~3만원 미만","1~3만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","경기도","가평군","2명","2박 3일","M","20대","기혼","자녀 유아&성장(막내 입학전~초등생)","기능/숙련/일반작업직","300~500만원 미만"
"380437","20240909","30~40만원 미만","1만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","10만원 이상","1만원 미만","서울시","모름","3명","6박 7일 이상","M","20대","미혼","미혼","판매/서비스직","300만원 미만"
"380906","20240909","10~20만원 미만","5~7만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1만원 미만","3~5만원 미만","강원도","원주시","3명","1박 2일","M","20대","미혼","미혼","대학/대학원생","모름"
"389557","20240909","10~20만원 미만","1~3만원 미만","3~5만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","전라남도","담양군","모름","1박 2일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","300~500만원 미만"
"394182","20240909","20~30만원 미만","5~7만원 미만","7~10만원 미만","1~3만원 미만","1만원 미만","5~7만원 미만","1만원 미만","강원도","강릉시","2명","2박 3일","M","20대","미혼","미혼","대학/대학원생","700만원 이상"
"407377","20240909","모름","모름","모름","모름","모름","모름","모름","경상북도","경주시","2명","1박 2일","M","20대","미혼","미혼","대학/대학원생","모름"
"408809","20240909","10~20만원 미만","5~7만원 미만","1~3만원 미만","1~3만원 미만","3~5만원 미만","1만원 미만","1만원 미만","강원도","속초시","3명","2박 3일","M","30대","미혼","미혼","경영/관리/전문직","300~500만원 미만"
"410802","20240909","30~40만원 미만","5~7만원 미만","10만원 이상","5~7만원 미만","5~7만원 미만","3~5만원 미만","1만원 미만","제주도","제주시(시내동)","3명","6박 7일 이상","M","20대","미혼","미혼","대학/대학원생","300~500만원 미만"
"41351","20240909","30~40만원 미만","1만원 미만","10만원 이상","10만원 이상","1만원 미만","1만원 미만","1만원 미만","서울시","모름","혼자서","5박 6일","F","40대","기혼","신혼기(자녀 없음)","판매/서비스직","300만원 미만"
"414333","20240909","모름","모름","모름","모름","모름","모름","모름","경기도","안산시","혼자서","2박 3일","M","20대","미혼","미혼","기타/무직","모름"
"417239","20240909","모름","모름","모름","모름","모름","모름","모름","인천시","모름","2명","2박 3일","F","40대","기혼","자녀 성장(막내 중고생)","전업주부","300~500만원 미만"
"422723","20240909","모름","모름","모름","모름","모름","모름","모름","대구시","모름","혼자서","6박 7일 이상","M","20대","미혼","미혼","대학/대학원생","모름"
"425439","20240909","모름","모름","모름","모름","모름","모름","모름","경상북도","경주시","2명","2박 3일","M","20대","미혼","미혼","기능/숙련/일반작업직","모름"
"432979","20240909","모름","모름","모름","모름","모름","모름","모름","광주시","모름","5명 이상","3박 4일","M","20대","미혼","미혼","대학/대학원생","모름"
"442896","20240909","10~20만원 미만","1만원 미만","3~5만원 미만","1만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","전라남도","목포시/신안군/진도군","3명","2박 3일","M","60대 이상","기혼","자녀 독립(막내 결혼)","자영업","500~700만원 미만"
"445041","20240909","10~20만원 미만","3~5만원 미만","1~3만원 미만","3~5만원 미만","5~7만원 미만","1만원 미만","1만원 미만","서울시","모름","3명","1박 2일","F","20대","미혼","미혼","대학/대학원생","500~700만원 미만"
"451221","20240909","20~30만원 미만","1만원 미만","10만원 이상","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","대구시","모름","4명","1박 2일","F","60대 이상","기타","자녀 성인(막내 대학)","사무/기술직","300~500만원 미만"
"451255","20240909","10만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","대전시","모름","2명","1박 2일","M","20대","미혼","미혼","사무/기술직","500~700만원 미만"
"454402","20240909","20~30만원 미만","10만원 이상","10만원 이상","1~3만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","부산시","모름","5명 이상","4박 5일","M","20대","기혼","자녀 유아&성장(막내 입학전~초등생)","판매/서비스직","700만원 이상"
"459614","20240909","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","10만원 이상","1만원 미만","제주도","조천읍","혼자서","3박 4일","M","20대","미혼","미혼","대학/대학원생","300만원 미만"
"463089","20240909","20~30만원 미만","1만원 미만","10만원 이상","7~10만원 미만","1만원 미만","1만원 미만","1만원 미만","서울시","모름","4명","3박 4일","M","20대","미혼","미혼","대학/대학원생","모름"
"464152","20240909","40만원 이상","10만원 이상","10만원 이상","5~7만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","서울시","모름","2명","2박 3일","M","20대","미혼","미혼","자영업","700만원 이상"
"467002","20240909","모름","모름","모름","모름","모름","모름","모름","강원도","삼척시","2명","2박 3일","M","30대","미혼","미혼","기능/숙련/일반작업직","모름"
"470324","20240909","모름","모름","모름","모름","모름","모름","모름","부산시","모름","3명","3박 4일","F","20대","미혼","미혼","사무/기술직","모름"
"472556","20240909","40만원 이상","10만원 이상","10만원 이상","5~7만원 미만","5~7만원 미만","10만원 이상","1만원 미만","강원도","고성군","혼자서","6박 7일 이상","M","20대","미혼","미혼","대학/대학원생","500~700만원 미만"
"475004","20240909","모름","모름","모름","모름","모름","모름","모름","강원도","강릉시/동해시/속초시/태백시/평창군","2명","1박 2일","M","20대","미혼","미혼","사무/기술직","500~700만원 미만"
"478599","20240909","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","5~7만원 미만","3~5만원 미만","제주도","서귀포시(시내동)/제주시(시내동)","3명","3박 4일","M","20대","미혼","미혼","기능/숙련/일반작업직","700만원 이상"
