RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
130808,20240513,10~20만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,충청남도,당진시/서산시/태안군,2명,4박 5일,F,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,500~700만원 미만
13421,20240513,모름,모름,모름,모름,모름,모름,모름,전라남도,순천시,2명,4박 5일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,300만원 미만
145430,20240513,30~40만원 미만,10만원 이상,5~7만원 미만,10만원 이상,1만원 미만,5~7만원 미만,1만원 미만,제주도,서귀포시(시내동)/애월읍/조천읍/한경면,5명 이상,2박 3일,M,60대 이상,기혼,자녀 독립(막내 결혼),자영업,500~700만원 미만
194739,20240513,20~30만원 미만,7~10만원 미만,1만원 미만,5~7만원 미만,1~3만원 미만,5~7만원 미만,1만원 미만,서울시,모름,혼자서,1박 2일,M,20대,미혼,미혼,대학/대학원생,300만원 미만
280203,20240513,10~20만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,경기도,안산시,4명,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),경영/관리/전문직,700만원 이상
330194,20240513,40만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,경기도,화성시,2명,3박 4일,M,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만
333664,20240513,40만원 이상,3~5만원 미만,10만원 이상,10만원 이상,1~3만원 미만,5~7만원 미만,1~3만원 미만,서울시,모름,2명,2박 3일,F,20대,미혼,미혼,사무/기술직,300~500만원 미만
360699,20240513,40만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,제주도,남원읍/서귀포시(시내동)/성산읍/애월읍/표선면,2명,6박 7일 이상,M,20대,미혼,미혼,자영업,700만원 이상
361815,20240513,10~20만원 미만,1만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,경기도,수원시,5명 이상,6박 7일 이상,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,300~500만원 미만
385477,20240513,모름,모름,모름,모름,모름,모름,모름,경상북도,안동시,2명,2박 3일,M,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,300만원 미만
394153,20240513,10~20만원 미만,10만원 이상,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,혼자서,1박 2일,M,20대,미혼,미혼,사무/기술직,700만원 이상
419174,20240513,40만원 이상,10만원 이상,10만원 이상,1~3만원 미만,1만원 미만,7~10만원 미만,1만원 미만,서울시,모름,2명,6박 7일 이상,M,30대,미혼,미혼,사무/기술직,700만원 이상
422345,20240513,40만원 이상,10만원 이상,10만원 이상,10만원 이상,7~10만원 미만,1~3만원 미만,1만원 미만,제주도,서귀포시(시내동),2명,2박 3일,M,20대,기혼,신혼기(자녀 없음),사무/기술직,700만원 이상
425066,20240513,40만원 이상,10만원 이상,10만원 이상,7~10만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,서울시,모름,혼자서,4박 5일,M,20대,미혼,미혼,판매/서비스직,700만원 이상
426975,20240513,10~20만원 미만,1만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,3~5만원 미만,경기도,고양시,4명,1박 2일,M,20대,미혼,미혼,대학/대학원생,500~700만원 미만
430752,20240513,10~20만원 미만,1만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,1~3만원 미만,강원도,강릉시/속초시,2명,1박 2일,F,20대,미혼,미혼,사무/기술직,300만원 미만
431072,20240513,10~20만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상북도,문경시,2명,3박 4일,M,20대,미혼,미혼,기타/무직,700만원 이상
450903,20240513,40만원 이상,10만원 이상,10만원 이상,7~10만원 미만,1~3만원 미만,5~7만원 미만,1만원 미만,전라남도,순천시/여수시,2명,1박 2일,M,20대,미혼,미혼,기능/숙련/일반작업직,500~700만원 미만
451371,20240513,20~30만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,대구시,모름,2명,1박 2일,M,30대,미혼,미혼,사무/기술직,300~500만원 미만
