RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
117410,20240219,10~20만원 미만,1만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,대구시,모름,3명,2박 3일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
177679,20240219,20~30만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,2명,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,300~500만원 미만
260873,20240219,30~40만원 미만,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,강원도,삼척시,2명,모름,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,300만원 미만
316238,20240219,모름,모름,모름,모름,모름,모름,모름,강원도,구체적인 지역 모름,3명,1박 2일,F,20대,미혼,미혼,기타/무직,700만원 이상
325422,20240219,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,전라남도,목포시,4명,3박 4일,F,60대 이상,기타,신혼기(자녀 없음),기타/무직,300~500만원 미만
332642,20240219,40만원 이상,10만원 이상,7~10만원 미만,7~10만원 미만,10만원 이상,5~7만원 미만,1만원 미만,제주도,애월읍,2명,2박 3일,F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300~500만원 미만
370130,20240219,10~20만원 미만,7~10만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경기도,평택시,2명,2박 3일,M,20대,미혼,미혼,자영업,300만원 미만
388978,20240219,모름,모름,모름,모름,모름,모름,모름,전라남도,신안군,4명,2박 3일,M,20대,미혼,미혼,기타/무직,700만원 이상
393813,20240219,모름,모름,모름,모름,모름,모름,모름,강원도,속초시,2명,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만
394153,20240219,10~20만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,2명,1박 2일,M,20대,미혼,미혼,사무/기술직,700만원 이상
420068,20240219,20~30만원 미만,3~5만원 미만,3~5만원 미만,3~5만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,제주도,서귀포시(시내동),4명,2박 3일,M,20대,미혼,미혼,판매/서비스직,700만원 이상
421603,20240219,40만원 이상,7~10만원 미만,10만원 이상,10만원 이상,1만원 미만,3~5만원 미만,1만원 미만,제주도,대정읍/서귀포시(시내동)/제주시(시내동),5명 이상,2박 3일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
425722,20240219,10~20만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,5~7만원 미만,3~5만원 미만,강원도,강릉시/평창군,2명,1박 2일,M,20대,미혼,미혼,대학/대학원생,700만원 이상
427193,20240219,10~20만원 미만,5~7만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,서울시,모름,4명,1박 2일,F,20대,미혼,미혼,대학/대학원생,300~500만원 미만
429848,20240219,10~20만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,대전시,모름,2명,6박 7일 이상,M,20대,미혼,미혼,사무/기술직,300~500만원 미만
430752,20240219,20~30만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,경상북도,포항시,5명 이상,2박 3일,F,20대,미혼,미혼,사무/기술직,300만원 미만
445061,20240219,20~30만원 미만,1만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,김천시/영덕군/의성군,5명 이상,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),판매/서비스직,500~700만원 미만
451630,20240219,모름,모름,모름,모름,모름,모름,모름,경상남도,합천군,2명,모름,M,20대,미혼,미혼,기타/무직,700만원 이상
452011,20240219,10~20만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1~3만원 미만,경기도,안산시,2명,1박 2일,M,20대,미혼,미혼,사무/기술직,700만원 이상
453630,20240219,10~20만원 미만,3~5만원 미만,1~3만원 미만,3~5만원 미만,7~10만원 미만,1만원 미만,1만원 미만,전라북도,전주시,5명 이상,1박 2일,M,20대,미혼,미혼,사무/기술직,700만원 이상
453893,20240219,10~20만원 미만,1만원 미만,7~10만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,광주시,모름,5명 이상,1박 2일,M,30대,미혼,미혼,사무/기술직,500~700만원 미만
457808,20240219,10만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,대전시,모름,3명,1박 2일,F,20대,미혼,미혼,대학/대학원생,500~700만원 미만
458569,20240219,10만원 미만,1만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,대구시,모름,2명,모름,M,20대,미혼,미혼,경영/관리/전문직,700만원 이상
458968,20240219,20~30만원 미만,10만원 이상,5~7만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,속초시,3명,1박 2일,M,20대,미혼,미혼,대학/대학원생,500~700만원 미만
459446,20240219,30~40만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,충청남도,세종특별자치시,2명,2박 3일,M,20대,미혼,미혼,자영업,300~500만원 미만
459747,20240219,10~20만원 미만,3~5만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,부산시,모름,3명,1박 2일,M,20대,미혼,미혼,사무/기술직,700만원 이상
462987,20240219,30~40만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,경기도,화성시,3명,4박 5일,M,20대,미혼,미혼,기타/무직,모름
463088,20240219,모름,모름,모름,모름,모름,모름,모름,강원도,속초시,2명,2박 3일,M,20대,미혼,미혼,대학/대학원생,300~500만원 미만
465765,20240219,10만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,남양주시/부천시/수원시,5명 이상,3박 4일,M,20대,미혼,미혼,기타/무직,300만원 미만
466998,20240219,모름,모름,모름,모름,모름,모름,모름,부산시,모름,4명,2박 3일,M,30대,미혼,미혼,기능/숙련/일반작업직,500~700만원 미만
468082,20240219,20~30만원 미만,10만원 이상,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,대전시,모름,2명,2박 3일,M,20대,미혼,미혼,대학/대학원생,모름
469754,20240219,10~20만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,인천시,모름,4명,2박 3일,M,20대,미혼,미혼,기타/무직,700만원 이상
470528,20240219,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,서울시,모름,2명,2박 3일,M,20대,기혼,신혼기(자녀 없음),기타/무직,300~500만원 미만
471132,20240219,20~30만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,포천시,2명,1박 2일,M,20대,미혼,미혼,사무/기술직,500~700만원 미만
472504,20240219,10만원 미만,1~3만원 미만,1만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,인천시,모름,혼자서,1박 2일,M,20대,미혼,미혼,대학/대학원생,300~500만원 미만
472532,20240219,10~20만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1~3만원 미만,1만원 미만,부산시,모름,3명,1박 2일,M,20대,미혼,미혼,기타/무직,모름
53322295,20240219,10~20만원 미만,7~10만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,포항시,2명,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53322363,20240219,30~40만원 미만,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,경기도,양평군,2명,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,300~500만원 미만
53322654,20240219,10~20만원 미만,1만원 미만,7~10만원 미만,5~7만원 미만,1만원 미만,3~5만원 미만,1만원 미만,전라남도,여수시,혼자서,2박 3일,F,50대,기혼,자녀 성인(막내 대학),판매/서비스직,700만원 이상
53322813,20240219,20~30만원 미만,10만원 이상,5~7만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,강원도,춘천시,2명,1박 2일,M,30대,미혼,미혼,사무/기술직,700만원 이상
53322885,20240219,20~30만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,강원도,인제군/평창군,3명,3박 4일,M,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,300~500만원 미만
53323090,20240219,10~20만원 미만,1~3만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,충청남도,아산시,2명,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,500~700만원 미만
53323102,20240219,10~20만원 미만,3~5만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,속초시,5명 이상,1박 2일,M,60대 이상,미혼,미혼,자영업,300~500만원 미만
53323319,20240219,20~30만원 미만,5~7만원 미만,1~3만원 미만,5~7만원 미만,1만원 미만,3~5만원 미만,5~7만원 미만,강원도,원주시,2명,2박 3일,M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,300~500만원 미만
53323322,20240219,20~30만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,강원도,속초시,4명,2박 3일,M,50대,기혼,자녀 성장(막내 중고생),경영/관리/전문직,700만원 이상
53323365,20240219,30~40만원 미만,5~7만원 미만,10만원 이상,7~10만원 미만,1만원 미만,5~7만원 미만,3~5만원 미만,대구시,모름,5명 이상,1박 2일,F,50대,기혼,자녀 성인(막내 대학),판매/서비스직,500~700만원 미만
53323367,20240219,10~20만원 미만,1만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,경기도,포천시,4명,1박 2일,M,50대,기타,자녀 성인(막내 대학),기타/무직,300만원 미만
53323407,20240219,20~30만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,강릉시,2명,1박 2일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53323636,20240219,20~30만원 미만,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,울산시,모름,2명,2박 3일,F,40대,미혼,미혼,사무/기술직,300만원 미만
53323723,20240219,10~20만원 미만,7~10만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,충청북도,구체적인 지역 모름,3명,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53323840,20240219,30~40만원 미만,10만원 이상,10만원 이상,7~10만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상북도,경주시,3명,1박 2일,F,30대,미혼,미혼,사무/기술직,500~700만원 미만
53323927,20240219,10~20만원 미만,1만원 미만,10만원 이상,5~7만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,대전시,모름,2명,3박 4일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,300~500만원 미만
53324089,20240219,모름,모름,모름,모름,모름,모름,모름,경기도,안성시,4명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
53324305,20240219,40만원 이상,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,10만원 이상,부산시,모름,3명,1박 2일,F,50대,미혼,미혼,사무/기술직,300~500만원 미만
53324419,20240219,20~30만원 미만,1만원 미만,5~7만원 미만,10만원 이상,1만원 미만,5~7만원 미만,1만원 미만,광주시,모름,혼자서,3박 4일,F,20대,미혼,미혼,사무/기술직,300~500만원 미만
53324912,20240219,10~20만원 미만,1~3만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1~3만원 미만,부산시,모름,3명,2박 3일,M,60대 이상,기혼,자녀 성장(막내 중고생),자영업,300~500만원 미만
53325478,20240219,10~20만원 미만,1만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,경상북도,경주시,4명,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53325599,20240219,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,경상북도,포항시,4명,4박 5일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53326043,20240219,10~20만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,7~10만원 미만,1만원 미만,강원도,원주시,5명 이상,1박 2일,F,40대,미혼,미혼,사무/기술직,500~700만원 미만
53326396,20240219,20~30만원 미만,10만원 이상,7~10만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,강릉시,5명 이상,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),판매/서비스직,700만원 이상
53326552,20240219,20~30만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,7~10만원 미만,1만원 미만,강원도,홍천군,4명,1박 2일,F,40대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53326696,20240219,모름,모름,모름,모름,모름,모름,모름,부산시,모름,3명,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53326861,20240219,10~20만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,수원시,2명,1박 2일,F,20대,미혼,미혼,사무/기술직,300만원 미만
53326908,20240219,10~20만원 미만,3~5만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,전라남도,구례군,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,300~500만원 미만
53326931,20240219,20~30만원 미만,5~7만원 미만,3~5만원 미만,7~10만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,제주도,서귀포시(시내동),모름,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,300~500만원 미만
53327202,20240219,30~40만원 미만,1만원 미만,10만원 이상,7~10만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,전라남도,여수시,4명,5박 6일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53327360,20240219,20~30만원 미만,10만원 이상,1만원 미만,7~10만원 미만,1만원 미만,3~5만원 미만,1만원 미만,전라남도,나주시/진도군,2명,2박 3일,M,60대 이상,기혼,자녀 독립(막내 결혼),자영업,500~700만원 미만
53327466,20240219,10~20만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,5~7만원 미만,1만원 미만,전라북도,무주군,4명,1박 2일,F,30대,미혼,미혼,기타/무직,모름
53328247,20240219,10만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,인천시,모름,4명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,300~500만원 미만
53328702,20240219,30~40만원 미만,3~5만원 미만,7~10만원 미만,3~5만원 미만,7~10만원 미만,3~5만원 미만,3~5만원 미만,충청북도,제천시,5명 이상,2박 3일,F,50대,기혼,자녀 독립(막내 결혼),전업주부,700만원 이상
53328909,20240219,30~40만원 미만,10만원 이상,7~10만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,전라남도,여수시,2명,2박 3일,F,40대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53329139,20240219,10~20만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,충청남도,보령시/태안군,4명,2박 3일,F,60대 이상,미혼,미혼,기타/무직,300만원 미만
53329805,20240219,30~40만원 미만,10만원 이상,3~5만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,경상북도,경주시,2명,3박 4일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만
