RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
155350,20240722,10~20만원 미만,1만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,1~3만원 미만,5~7만원 미만,경기도,의정부시,혼자서,3박 4일,F,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
173700,20240722,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,강원도,양양군,2명,2박 3일,M,20대,기혼,신혼기(자녀 없음),사무/기술직,500~700만원 미만
198916,20240722,40만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,강원도,강릉시/동해시,4명,2박 3일,M,30대,미혼,미혼,판매/서비스직,700만원 이상
223737,20240722,모름,모름,모름,모름,모름,모름,모름,제주도,서귀포시(시내동),2명,3박 4일,M,30대,미혼,미혼,사무/기술직,300~500만원 미만
236565,20240722,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,강릉시,3명,2박 3일,M,20대,기혼,신혼기(자녀 없음),판매/서비스직,500~700만원 미만
325056,20240722,10만원 미만,1만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1~3만원 미만,대전시,모름,2명,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,500~700만원 미만
393542,20240722,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1~3만원 미만,1만원 미만,1만원 미만,대전시,모름,2명,1박 2일,M,30대,기혼,신혼기(자녀 없음),사무/기술직,500~700만원 미만
394187,20240722,모름,모름,모름,모름,모름,모름,모름,서울시,모름,2명,2박 3일,M,20대,미혼,미혼,사무/기술직,모름
406160,20240722,10~20만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,서울시,모름,혼자서,2박 3일,F,20대,미혼,미혼,기타/무직,300~500만원 미만
418639,20240722,10만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,고성군,5명 이상,2박 3일,M,30대,기혼,신혼기(자녀 없음),자영업,500~700만원 미만
427656,20240722,10~20만원 미만,5~7만원 미만,7~10만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상남도,함양군,2명,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,700만원 이상
431088,20240722,10만원 미만,1만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1~3만원 미만,서울시,모름,2명,1박 2일,M,20대,미혼,미혼,대학/대학원생,700만원 이상
459901,20240722,10만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,3~5만원 미만,1만원 미만,강원도,고성군/속초시,4명,2박 3일,M,20대,미혼,미혼,기타/무직,500~700만원 미만
463797,20240722,모름,모름,모름,모름,모름,모름,모름,서울시,모름,혼자서,1박 2일,F,20대,미혼,미혼,자영업,300~500만원 미만
471642,20240722,20~30만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,10만원 이상,1만원 미만,경기도,가평군,3명,1박 2일,M,20대,미혼,미혼,대학/대학원생,700만원 이상
475081,20240722,10~20만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,대구시,모름,2명,2박 3일,F,20대,미혼,미혼,사무/기술직,700만원 이상
53322184,20240722,10~20만원 미만,1~3만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,양양군,3명,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53322446,20240722,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,양양군,5명 이상,2박 3일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,300만원 미만
53322654,20240722,10~20만원 미만,10만원 이상,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,양양군,모름,1박 2일,F,50대,기혼,자녀 성인(막내 대학),자영업,700만원 이상
53322930,20240722,40만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,10만원 이상,1만원 미만,강원도,정선군,혼자서,6박 7일 이상,M,60대 이상,미혼,미혼,경영/관리/전문직,300만원 미만
