RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
153718,20240311,10~20만원 미만,5~7만원 미만,7~10만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,부산시,모름,3명,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),자영업,500~700만원 미만
162045,20240311,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,10만원 이상,1만원 미만,제주도,구좌읍/서귀포시(시내동)/애월읍/조천읍/한림읍,4명,3박 4일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
365469,20240311,모름,모름,모름,모름,모름,모름,모름,울산시,모름,4명,1박 2일,M,20대,미혼,미혼,대학/대학원생,500~700만원 미만
366668,20240311,30~40만원 미만,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,전라남도,진도군,혼자서,1박 2일,M,20대,미혼,미혼,사무/기술직,300~500만원 미만
383784,20240311,모름,모름,모름,모름,모름,모름,모름,경상북도,경주시,3명,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,300~500만원 미만
399682,20240311,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,제주도,구좌읍,혼자서,4박 5일,M,20대,미혼,미혼,사무/기술직,500~700만원 미만
410595,20240311,모름,모름,모름,모름,모름,모름,모름,부산시,모름,2명,4박 5일,M,30대,기타,신혼기(자녀 없음),판매/서비스직,300만원 미만
418207,20240311,20~30만원 미만,10만원 이상,5~7만원 미만,1만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,충청남도,태안군,2명,2박 3일,M,30대,미혼,미혼,사무/기술직,모름
422723,20240311,30~40만원 미만,10만원 이상,5~7만원 미만,3~5만원 미만,1만원 미만,10만원 이상,1만원 미만,부산시,모름,4명,3박 4일,M,20대,미혼,미혼,대학/대학원생,300~500만원 미만
424076,20240311,모름,모름,모름,모름,모름,모름,모름,대구시,모름,3명,4박 5일,M,20대,미혼,미혼,자영업,300~500만원 미만
425439,20240311,10~20만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,3~5만원 미만,경상남도,통영시,2명,6박 7일 이상,M,20대,미혼,미혼,사무/기술직,300~500만원 미만
429782,20240311,모름,모름,모름,모름,모름,모름,모름,강원도,속초시/양양군,혼자서,1박 2일,M,20대,미혼,미혼,기타/무직,모름
442434,20240311,모름,모름,모름,모름,모름,모름,모름,서울시,모름,4명,1박 2일,M,20대,미혼,미혼,사무/기술직,300~500만원 미만
442800,20240311,20~30만원 미만,7~10만원 미만,10만원 이상,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,가평군,2명,1박 2일,M,20대,미혼,미혼,판매/서비스직,300~500만원 미만
444323,20240311,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,남양주시,혼자서,4박 5일,M,20대,미혼,미혼,사무/기술직,500~700만원 미만
