RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
"159160","20250714","20~30만원 미만","1만원 미만","10만원 이상","5~7만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","충청남도","금산군","3명","1박 2일","F","60대 이상","기타","자녀 독립(막내 결혼)","판매/서비스직","700만원 이상"
"167572","20250714","20~30만원 미만","1만원 미만","5~7만원 미만","10만원 이상","1만원 미만","3~5만원 미만","1만원 미만","제주도","구좌읍","2명","6박 7일 이상","F","60대 이상","기혼","자녀 독립(막내 결혼)","사무/기술직","700만원 이상"
"228695","20250714","모름","모름","모름","모름","모름","모름","모름","경상북도","문경시/영덕군","4명","2박 3일","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","모름"
"256226","20250714","10~20만원 미만","1만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","3~5만원 미만","1만원 미만","경기도","광명시","혼자서","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","자영업","300~500만원 미만"
"269615","20250714","10~20만원 미만","1만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","강원도","양양군","2명","3박 4일","F","20대","미혼","미혼","기타/무직","모름"
"329497","20250714","10~20만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","경상북도","경주시","5명 이상","1박 2일","F","40대","미혼","미혼","사무/기술직","500~700만원 미만"
"358892","20250714","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","10만원 이상","5~7만원 미만","제주도","대정읍/서귀포시(시내동)/애월읍/조천읍/한림읍","모름","2박 3일","F","40대","기혼","신혼기(자녀 없음)","사무/기술직","500~700만원 미만"
"379767","20250714","30~40만원 미만","10만원 이상","5~7만원 미만","5~7만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","경기도","포천시","2명","1박 2일","M","20대","미혼","미혼","사무/기술직","모름"
"380669","20250714","모름","모름","모름","모름","모름","모름","모름","전라남도","담양군/여수시","4명","2박 3일","F","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","700만원 이상"
"382232","20250714","20~30만원 미만","10만원 이상","1~3만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1만원 미만","강원도","태백시","2명","2박 3일","F","60대 이상","기혼","자녀 독립(막내 결혼)","판매/서비스직","500~700만원 미만"
"398067","20250714","40만원 이상","1만원 미만","10만원 이상","10만원 이상","10만원 이상","1만원 미만","1만원 미만","경상남도","창원시/통영시","5명 이상","4박 5일","F","60대 이상","기타","자녀 성인(막내 대학)","기타/무직","300~500만원 미만"
"402424","20250714","모름","모름","모름","모름","모름","모름","모름","경상북도","봉화군/영덕군/예천군/울진군/청도군/칠곡군/포항시","5명 이상","6박 7일 이상","M","20대","미혼","미혼","대학/대학원생","모름"
"421282","20250714","10~20만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","3~5만원 미만","1~3만원 미만","광주시","모름","4명","3박 4일","M","20대","미혼","미혼","대학/대학원생","모름"
"423003","20250714","모름","모름","모름","모름","모름","모름","모름","울산시","모름","3명","1박 2일","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","모름"
"425585","20250714","모름","모름","모름","모름","모름","모름","모름","서울시","모름","혼자서","2박 3일","M","20대","미혼","미혼","기타/무직","모름"
"427787","20250714","모름","모름","모름","모름","모름","모름","모름","전라남도","목포시","2명","1박 2일","M","20대","미혼","미혼","기타/무직","모름"
"430325","20250714","10~20만원 미만","7~10만원 미만","5~7만원 미만","1만원 미만","1만원 미만","3~5만원 미만","1만원 미만","충청북도","단양군","3명","1박 2일","M","20대","미혼","미혼","대학/대학원생","300~500만원 미만"
"432014","20250714","10만원 미만","1만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","대전시","모름","2명","1박 2일","M","20대","미혼","미혼","기능/숙련/일반작업직","300만원 미만"
"435164","20250714","모름","모름","모름","모름","모름","모름","모름","부산시","모름","2명","1박 2일","F","20대","미혼","미혼","자영업","500~700만원 미만"
"443855","20250714","모름","모름","모름","모름","모름","모름","모름","경기도","성남시/수원시","2명","1박 2일","M","20대","미혼","미혼","대학/대학원생","모름"
"443966","20250714","10~20만원 미만","1만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","3~5만원 미만","1만원 미만","대구시","모름","3명","1박 2일","F","20대","미혼","미혼","기타/무직","모름"
"447738","20250714","40만원 이상","10만원 이상","10만원 이상","7~10만원 미만","1~3만원 미만","5~7만원 미만","1만원 미만","강원도","강릉시/삼척시","2명","2박 3일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","500~700만원 미만"
"449311","20250714","10~20만원 미만","5~7만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","1만원 미만","1만원 미만","전라북도","군산시","5명 이상","1박 2일","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"453076","20250714","20~30만원 미만","1만원 미만","10만원 이상","1만원 미만","10만원 이상","1만원 미만","1만원 미만","충청북도","영동군","3명","6박 7일 이상","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","300~500만원 미만"
"453620","20250714","10~20만원 미만","1만원 미만","7~10만원 미만","3~5만원 미만","3~5만원 미만","1만원 미만","1만원 미만","충청북도","괴산군","3명","3박 4일","F","60대 이상","기혼","자녀 독립(막내 결혼)","기타/무직","모름"
"453775","20250714","30~40만원 미만","10만원 이상","7~10만원 미만","5~7만원 미만","1만원 미만","1~3만원 미만","1만원 미만","강원도","강릉시/고성군/삼척시/양양군/철원군/태백시/홍천군/화천군","2명","4박 5일","M","20대","미혼","미혼","사무/기술직","500~700만원 미만"
"454830","20250714","20~30만원 미만","7~10만원 미만","3~5만원 미만","7~10만원 미만","1만원 미만","1만원 미만","1만원 미만","제주도","우도면","2명","1박 2일","M","20대","미혼","미혼","대학/대학원생","500~700만원 미만"
"458554","20250714","30~40만원 미만","7~10만원 미만","5~7만원 미만","7~10만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","강원도","강릉시","혼자서","1박 2일","F","20대","미혼","미혼","사무/기술직","모름"
"459022","20250714","10~20만원 미만","1만원 미만","10만원 이상","3~5만원 미만","1만원 미만","5~7만원 미만","1만원 미만","부산시","모름","2명","2박 3일","F","20대","미혼","미혼","기타/무직","모름"
"463797","20250714","10~20만원 미만","1만원 미만","5~7만원 미만","1만원 미만","5~7만원 미만","1만원 미만","1만원 미만","충청북도","청주시","혼자서","1박 2일","F","20대","미혼","미혼","사무/기술직","모름"
"467174","20250714","모름","모름","모름","모름","모름","모름","모름","부산시","모름","2명","3박 4일","F","20대","미혼","미혼","기능/숙련/일반작업직","모름"
"468171","20250714","20~30만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","부산시","모름","4명","1박 2일","M","20대","미혼","미혼","대학/대학원생","모름"
"468493","20250714","10~20만원 미만","3~5만원 미만","7~10만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","1만원 미만","전라북도","부안군","2명","1박 2일","M","20대","미혼","미혼","대학/대학원생","300만원 미만"
"469290","20250714","10~20만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","3~5만원 미만","1만원 미만","부산시","모름","3명","4박 5일","F","20대","미혼","미혼","대학/대학원생","모름"
"470417","20250714","모름","모름","모름","모름","모름","모름","모름","울산시","모름","모름","6박 7일 이상","F","20대","기혼","신혼기(자녀 없음)","기타/무직","모름"
"471323","20250714","40만원 이상","10만원 이상","10만원 이상","5~7만원 미만","10만원 이상","10만원 이상","5~7만원 미만","부산시","모름","혼자서","3박 4일","F","20대","미혼","미혼","기타/무직","모름"
"473192","20250714","모름","모름","모름","모름","모름","모름","모름","경기도","양평군","4명","1박 2일","M","20대","미혼","미혼","대학/대학원생","모름"
"473485","20250714","30~40만원 미만","10만원 이상","7~10만원 미만","5~7만원 미만","1만원 미만","5~7만원 미만","1만원 미만","강원도","태백시","3명","3박 4일","M","20대","미혼","미혼","기능/숙련/일반작업직","모름"
"474867","20250714","20~30만원 미만","5~7만원 미만","10만원 이상","1~3만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","강원도","강릉시/속초시/평창군","5명 이상","2박 3일","M","20대","미혼","미혼","대학/대학원생","700만원 이상"
"474993","20250714","10~20만원 미만","3~5만원 미만","3~5만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","충청남도","공주시","2명","2박 3일","M","20대","미혼","미혼","사무/기술직","300~500만원 미만"
"475365","20250714","모름","모름","모름","모름","모름","모름","모름","부산시","모름","2명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","경영/관리/전문직","모름"
"477052","20250714","20~30만원 미만","10만원 이상","1만원 미만","1~3만원 미만","1만원 미만","10만원 이상","1만원 미만","강원도","원주시","4명","2박 3일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
"479255","20250714","30~40만원 미만","10만원 이상","10만원 이상","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","속초시","2명","2박 3일","F","20대","미혼","미혼","사무/기술직","500~700만원 미만"
"480988","20250714","20~30만원 미만","1만원 미만","5~7만원 미만","7~10만원 미만","3~5만원 미만","5~7만원 미만","1만원 미만","강원도","강릉시","2명","1박 2일","F","20대","미혼","미혼","사무/기술직","모름"
"482330","20250714","20~30만원 미만","5~7만원 미만","10만원 이상","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","대전시","모름","2명","2박 3일","M","20대","미혼","미혼","기능/숙련/일반작업직","500~700만원 미만"
"482672","20250714","10~20만원 미만","3~5만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","경상북도","경주시/울진군/포항시","4명","1박 2일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","경영/관리/전문직","500~700만원 미만"
"482853","20250714","10만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","충청남도","아산시","2명","1박 2일","M","20대","미혼","미혼","사무/기술직","300~500만원 미만"
"482881","20250714","10~20만원 미만","7~10만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1~3만원 미만","부산시","모름","2명","1박 2일","M","20대","미혼","미혼","사무/기술직","모름"
"53322377","20250714","20~30만원 미만","10만원 이상","1만원 미만","10만원 이상","1만원 미만","1만원 미만","1만원 미만","강원도","속초시","2명","1박 2일","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","경영/관리/전문직","700만원 이상"
"53322407","20250714","30~40만원 미만","10만원 이상","10만원 이상","1만원 미만","1~3만원 미만","3~5만원 미만","1만원 미만","강원도","양양군","모름","2박 3일","F","40대","미혼","미혼","자영업","700만원 이상"
"53322595","20250714","10~20만원 미만","3~5만원 미만","7~10만원 미만","1~3만원 미만","3~5만원 미만","1만원 미만","1만원 미만","강원도","춘천시","2명","1박 2일","F","50대","기타","자녀 성인(막내 대학)","사무/기술직","500~700만원 미만"
"53322613","20250714","모름","모름","모름","모름","모름","모름","모름","전라북도","완주군/전주시","3명","모름","F","50대","기혼","자녀 성인(막내 대학)","전업주부","700만원 이상"
"53323024","20250714","10~20만원 미만","10만원 이상","1~3만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","1만원 미만","부산시","모름","4명","3박 4일","F","20대","미혼","미혼","대학/대학원생","300~500만원 미만"
"53323638","20250714","30~40만원 미만","10만원 이상","10만원 이상","10만원 이상","1만원 미만","1만원 미만","1만원 미만","전라남도","여수시","2명","1박 2일","M","40대","기혼","신혼기(자녀 없음)","사무/기술직","500~700만원 미만"
"53323640","20250714","20~30만원 미만","10만원 이상","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","1만원 미만","경상북도","봉화군","5명 이상","1박 2일","F","20대","미혼","미혼","사무/기술직","모름"
"53323675","20250714","30~40만원 미만","10만원 이상","5~7만원 미만","5~7만원 미만","10만원 이상","5~7만원 미만","1만원 미만","부산시","모름","2명","2박 3일","M","40대","미혼","미혼","판매/서비스직","700만원 이상"
"53323980","20250714","30~40만원 미만","10만원 이상","7~10만원 미만","7~10만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","강릉시/속초시","2명","2박 3일","M","60대 이상","기타","자녀 독립(막내 결혼)","자영업","300~500만원 미만"
"53324205","20250714","20~30만원 미만","1만원 미만","10만원 이상","3~5만원 미만","1만원 미만","1~3만원 미만","1만원 미만","강원도","원주시/정선군","5명 이상","3박 4일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","모름"
"53324238","20250714","10~20만원 미만","5~7만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","3~5만원 미만","1만원 미만","인천시","모름","2명","4박 5일","M","60대 이상","기혼","자녀 성인(막내 대학)","사무/기술직","500~700만원 미만"
"53324242","20250714","모름","모름","모름","모름","모름","모름","모름","광주시","모름","4명","5박 6일","M","30대","미혼","미혼","경영/관리/전문직","모름"
"53324275","20250714","30~40만원 미만","10만원 이상","10만원 이상","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","고성군/속초시/양양군","2명","1박 2일","F","30대","미혼","미혼","사무/기술직","300만원 미만"
"53324391","20250714","40만원 이상","10만원 이상","10만원 이상","1만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","속초시","2명","4박 5일","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"53324941","20250714","30~40만원 미만","1만원 미만","10만원 이상","10만원 이상","10만원 이상","1만원 미만","1만원 미만","전라남도","구례군","2명","3박 4일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","300~500만원 미만"
"53325415","20250714","10~20만원 미만","3~5만원 미만","1~3만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","경상북도","경주시","혼자서","1박 2일","M","30대","미혼","미혼","사무/기술직","300~500만원 미만"
"53325444","20250714","10~20만원 미만","3~5만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","1만원 미만","전라북도","전주시","4명","2박 3일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","300~500만원 미만"
"53326158","20250714","30~40만원 미만","5~7만원 미만","10만원 이상","10만원 이상","5~7만원 미만","1만원 미만","1만원 미만","전라남도","여수시","2명","2박 3일","F","20대","미혼","미혼","사무/기술직","300~500만원 미만"
"53326175","20250714","모름","모름","모름","모름","모름","모름","모름","부산시","모름","3명","1박 2일","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","모름"
"53326522","20250714","20~30만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","1만원 미만","대구시","모름","3명","1박 2일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"53326742","20250714","모름","모름","모름","모름","모름","모름","모름","강원도","속초시","혼자서","1박 2일","M","30대","미혼","미혼","기능/숙련/일반작업직","300~500만원 미만"
"53326768","20250714","모름","모름","모름","모름","모름","모름","모름","강원도","정선군","3명","2박 3일","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","700만원 이상"
"53326779","20250714","20~30만원 미만","5~7만원 미만","5~7만원 미만","10만원 이상","1만원 미만","1만원 미만","1만원 미만","부산시","모름","5명 이상","1박 2일","F","50대","기혼","자녀 성인(막내 대학)","기타/무직","700만원 이상"
"53326858","20250714","10~20만원 미만","1~3만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","5~7만원 미만","1만원 미만","경상남도","고성군","2명","1박 2일","M","40대","기혼","자녀 성장(막내 중고생)","사무/기술직","모름"
"53327037","20250714","20~30만원 미만","5~7만원 미만","3~5만원 미만","3~5만원 미만","3~5만원 미만","5~7만원 미만","1~3만원 미만","인천시","모름","5명 이상","모름","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","모름"
"53327051","20250714","10만원 미만","1만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","경기도","안성시","2명","1박 2일","F","50대","기혼","자녀 성인(막내 대학)","전업주부","500~700만원 미만"
"53327091","20250714","10~20만원 미만","5~7만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","강릉시","5명 이상","2박 3일","M","30대","미혼","미혼","사무/기술직","500~700만원 미만"
"53327560","20250714","10만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","고성군","2명","2박 3일","F","30대","기혼","신혼기(자녀 없음)","사무/기술직","모름"
"53327564","20250714","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","1만원 미만","1만원 미만","전라남도","화순군","5명 이상","1박 2일","F","20대","미혼","미혼","사무/기술직","모름"
"53327620","20250714","10~20만원 미만","3~5만원 미만","5~7만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","1만원 미만","경상북도","영천시","2명","1박 2일","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","기능/숙련/일반작업직","300만원 미만"
"53327729","20250714","30~40만원 미만","10만원 이상","10만원 이상","10만원 이상","1만원 미만","1만원 미만","1만원 미만","경상북도","청송군","2명","2박 3일","M","50대","기혼","자녀 성인(막내 대학)","사무/기술직","모름"
"53327761","20250714","40만원 이상","5~7만원 미만","10만원 이상","1만원 미만","1만원 미만","1만원 미만","1만원 미만","울산시","모름","4명","2박 3일","M","50대","기혼","자녀 성인(막내 대학)","사무/기술직","700만원 이상"
"53328744","20250714","20~30만원 미만","10만원 이상","10만원 이상","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","홍천군","5명 이상","1박 2일","F","40대","기혼","자녀 성장(막내 중고생)","사무/기술직","700만원 이상"
"53328787","20250714","20~30만원 미만","10만원 이상","5~7만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","강원도","삼척시","5명 이상","3박 4일","F","50대","기혼","신혼기(자녀 없음)","경영/관리/전문직","500~700만원 미만"
"53328874","20250714","10~20만원 미만","1만원 미만","5~7만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","1만원 미만","충청북도","충주시(구 청원군 포함)","5명 이상","1박 2일","F","40대","기혼","자녀 성인(막내 대학)","사무/기술직","700만원 이상"
"53328913","20250714","10~20만원 미만","5~7만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","경상북도","포항시","5명 이상","1박 2일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","모름"
"53329180","20250714","10~20만원 미만","5~7만원 미만","5~7만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","1만원 미만","서울시","모름","4명","1박 2일","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","300~500만원 미만"
"53329206","20250714","20~30만원 미만","5~7만원 미만","7~10만원 미만","1만원 미만","1~3만원 미만","3~5만원 미만","1~3만원 미만","전라남도","여수시","2명","2박 3일","M","60대 이상","기혼","자녀 독립(막내 결혼)","기타/무직","700만원 이상"
"53329779","20250714","20~30만원 미만","7~10만원 미만","7~10만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","1만원 미만","강원도","강릉시","2명","1박 2일","F","30대","미혼","미혼","사무/기술직","모름"
"53330054","20250714","10~20만원 미만","5~7만원 미만","3~5만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","경기도","포천시","2명","1박 2일","M","30대","미혼","미혼","사무/기술직","300~500만원 미만"
"53330206","20250714","30~40만원 미만","10만원 이상","5~7만원 미만","3~5만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","강원도","속초시","3명","4박 5일","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","모름"
"53330378","20250714","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1~3만원 미만","10만원 이상","1만원 미만","제주도","구좌읍/성산읍/제주시(시내동)/조천읍","3명","3박 4일","F","30대","미혼","미혼","사무/기술직","300만원 미만"
"53330417","20250714","20~30만원 미만","3~5만원 미만","10만원 이상","3~5만원 미만","3~5만원 미만","1만원 미만","1만원 미만","강원도","속초시","모름","3박 4일","M","50대","기혼","자녀 성인(막내 대학)","사무/기술직","700만원 이상"
"53330420","20250714","모름","모름","모름","모름","모름","모름","모름","제주도","구체적인 지역 모름","5명 이상","1박 2일","M","30대","미혼","미혼","사무/기술직","300~500만원 미만"
"53330526","20250714","40만원 이상","10만원 이상","10만원 이상","10만원 이상","1만원 미만","5~7만원 미만","10만원 이상","경상북도","김천시","2명","2박 3일","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","모름"
"53330538","20250714","20~30만원 미만","7~10만원 미만","10만원 이상","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","강원도","속초시","5명 이상","2박 3일","F","50대","미혼","미혼","사무/기술직","300~500만원 미만"
"53330664","20250714","10~20만원 미만","5~7만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1~3만원 미만","1만원 미만","경상북도","경주시","4명","2박 3일","F","40대","기혼","자녀 성장(막내 중고생)","사무/기술직","700만원 이상"
"53330775","20250714","30~40만원 미만","10만원 이상","10만원 이상","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","고성군/양양군","3명","3박 4일","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
"53331016","20250714","10만원 미만","1만원 미만","3~5만원 미만","1만원 미만","1만원 미만","3~5만원 미만","1만원 미만","대전시","모름","혼자서","1박 2일","F","40대","미혼","미혼","자영업","모름"
"53331644","20250714","40만원 이상","10만원 이상","10만원 이상","10만원 이상","5~7만원 미만","5~7만원 미만","5~7만원 미만","전라남도","목포시","3명","2박 3일","M","50대","미혼","미혼","판매/서비스직","모름"
"53331699","20250714","40만원 이상","10만원 이상","10만원 이상","10만원 이상","3~5만원 미만","5~7만원 미만","1만원 미만","충청남도","서산시","3명","4박 5일","M","60대 이상","기혼","자녀 성인(막내 대학)","사무/기술직","700만원 이상"
"53331704","20250714","20~30만원 미만","1만원 미만","3~5만원 미만","5~7만원 미만","10만원 이상","1만원 미만","1만원 미만","서울시","모름","2명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","500~700만원 미만"
