RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
"104100","20250825","20~30만원 미만","3~5만원 미만","10만원 이상","3~5만원 미만","1~3만원 미만","1~3만원 미만","1~3만원 미만","전라북도","남원시","2명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","기타/무직","500~700만원 미만"
"127577","20250825","20~30만원 미만","3~5만원 미만","10만원 이상","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","서울시","모름","5명 이상","1박 2일","M","30대","기타","신혼기(자녀 없음)","사무/기술직","500~700만원 미만"
"133200","20250825","10~20만원 미만","1만원 미만","7~10만원 미만","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","경상남도","함양군","2명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","자영업","300~500만원 미만"
"149141","20250825","10~20만원 미만","3~5만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","횡성군","2명","1박 2일","F","60대 이상","기혼","신혼기(자녀 없음)","사무/기술직","700만원 이상"
"149451","20250825","20~30만원 미만","5~7만원 미만","10만원 이상","5~7만원 미만","1만원 미만","5~7만원 미만","1만원 미만","강원도","고성군","2명","2박 3일","M","60대 이상","기혼","자녀 성인(막내 대학)","사무/기술직","300~500만원 미만"
"152059","20250825","40만원 이상","10만원 이상","10만원 이상","5~7만원 미만","1만원 미만","1만원 미만","1만원 미만","강원도","속초시","2명","6박 7일 이상","M","60대 이상","기혼","자녀 성인(막내 대학)","사무/기술직","300~500만원 미만"
"154294","20250825","40만원 이상","10만원 이상","10만원 이상","5~7만원 미만","1만원 미만","1~3만원 미만","10만원 이상","제주도","안덕면","2명","2박 3일","F","60대 이상","기타","자녀 성인(막내 대학)","판매/서비스직","모름"
"177611","20250825","20~30만원 미만","3~5만원 미만","10만원 이상","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","제주도","추자면","4명","1박 2일","M","30대","기혼","신혼기(자녀 없음)","사무/기술직","500~700만원 미만"
"181340","20250825","20~30만원 미만","1만원 미만","10만원 이상","5~7만원 미만","5~7만원 미만","1만원 미만","1만원 미만","충청남도","홍성군","2명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","모름"
"186769","20250825","10~20만원 미만","1만원 미만","5~7만원 미만","3~5만원 미만","1만원 미만","1만원 미만","5~7만원 미만","경상남도","밀양시","혼자서","1박 2일","F","60대 이상","기타","자녀 성인(막내 대학)","기타/무직","모름"
"216319","20250825","모름","모름","모름","모름","모름","모름","모름","경상남도","함양군","4명","3박 4일","F","60대 이상","기혼","자녀 독립(막내 결혼)","사무/기술직","300~500만원 미만"
"260546","20250825","10~20만원 미만","10만원 이상","3~5만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","경상남도","함양군","2명","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","300~500만원 미만"
"266749","20250825","10~20만원 미만","1만원 미만","7~10만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","전라북도","익산시","4명","1박 2일","F","20대","미혼","미혼","사무/기술직","300만원 미만"
"274050","20250825","10~20만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","1만원 미만","5~7만원 미만","1만원 미만","부산시","모름","2명","2박 3일","M","30대","미혼","미혼","사무/기술직","모름"
"277117","20250825","모름","모름","모름","모름","모름","모름","모름","강원도","구체적인 지역 모름","모름","1박 2일","F","50대","기혼","자녀 성인(막내 대학)","자영업","모름"
"306639","20250825","모름","모름","모름","모름","모름","모름","모름","강원도","태백시","3명","1박 2일","F","60대 이상","기타","자녀 성인(막내 대학)","기타/무직","모름"
"332219","20250825","10~20만원 미만","3~5만원 미만","7~10만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","강원도","속초시","4명","1박 2일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","300~500만원 미만"
"332635","20250825","모름","모름","모름","모름","모름","모름","모름","경상북도","울진군","5명 이상","1박 2일","M","30대","미혼","미혼","사무/기술직","300~500만원 미만"
"33797","20250825","모름","모름","모름","모름","모름","모름","모름","강원도","정선군","2명","1박 2일","M","50대","기혼","자녀 독립(막내 결혼)","사무/기술직","300~500만원 미만"
"345098","20250825","모름","모름","모름","모름","모름","모름","모름","충청북도","단양군","2명","2박 3일","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","모름"
"349948","20250825","20~30만원 미만","10만원 이상","3~5만원 미만","5~7만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","전라북도","부안군","4명","1박 2일","F","20대","미혼","미혼","경영/관리/전문직","700만원 이상"
"361069","20250825","10~20만원 미만","3~5만원 미만","5~7만원 미만","1~3만원 미만","1만원 미만","1~3만원 미만","1만원 미만","충청남도","공주시/부여군","2명","2박 3일","F","20대","미혼","미혼","사무/기술직","300만원 미만"
"361077","20250825","20~30만원 미만","10만원 이상","5~7만원 미만","3~5만원 미만","1~3만원 미만","1만원 미만","1만원 미만","충청남도","세종특별자치시","2명","1박 2일","M","30대","기혼","신혼기(자녀 없음)","사무/기술직","700만원 이상"
"363998","20250825","20~30만원 미만","1만원 미만","10만원 이상","7~10만원 미만","1~3만원 미만","1만원 미만","1만원 미만","경상남도","의령군","2명","1박 2일","F","60대 이상","기타","자녀 성인(막내 대학)","전업주부","300만원 미만"
