RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
"106280","20240902","20~30만원 미만","3~5만원 미만","10만원 이상","5~7만원 미만","1만원 미만","1~3만원 미만","1만원 미만","강원도","고성군","2명","2박 3일","F","60대 이상","기혼","신혼기(자녀 없음)","기타/무직","500~700만원 미만"
"151677","20240902","30~40만원 미만","7~10만원 미만","10만원 이상","7~10만원 미만","1만원 미만","7~10만원 미만","1만원 미만","전라남도","여수시","모름","1박 2일","F","60대 이상","기혼","자녀 성인(막내 대학)","사무/기술직","700만원 이상"
"172192","20240902","모름","모름","모름","모름","모름","모름","모름","서울시","모름","2명","3박 4일","M","20대","미혼","미혼","기타/무직","모름"
"275115","20240902","모름","모름","모름","모름","모름","모름","모름","전라남도","구례군","4명","4박 5일","M","20대","미혼","미혼","사무/기술직","모름"
"305374","20240902","20~30만원 미만","1만원 미만","10만원 이상","3~5만원 미만","1만원 미만","1만원 미만","1만원 미만","부산시","모름","2명","2박 3일","M","20대","미혼","미혼","사무/기술직","모름"
"333595","20240902","모름","모름","모름","모름","모름","모름","모름","대구시","모름","4명","1박 2일","F","20대","기혼","자녀 유아&성장(막내 입학전~초등생)","판매/서비스직","300~500만원 미만"
"349455","20240902","10~20만원 미만","3~5만원 미만","1만원 미만","3~5만원 미만","1만원 미만","1만원 미만","3~5만원 미만","서울시","모름","혼자서","1박 2일","M","20대","미혼","미혼","자영업","모름"
"365673","20240902","10만원 미만","3~5만원 미만","1~3만원 미만","1~3만원 미만","1만원 미만","1만원 미만","1만원 미만","제주도","서귀포시(시내동)","혼자서","1박 2일","M","20대","미혼","미혼","판매/서비스직","300만원 미만"
"386474","20240902","30~40만원 미만","5~7만원 미만","10만원 이상","1만원 미만","5~7만원 미만","1만원 미만","1만원 미만","경상북도","경주시/고령군","모름","2박 3일","F","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","300~500만원 미만"
"394141","20240902","10~20만원 미만","1~3만원 미만","3~5만원 미만","3~5만원 미만","1만원 미만","1~3만원 미만","1만원 미만","전라남도","여수시","5명 이상","1박 2일","M","20대","미혼","미혼","경영/관리/전문직","모름"
"398067","20240902","30~40만원 미만","7~10만원 미만","10만원 이상","5~7만원 미만","3~5만원 미만","1~3만원 미만","3~5만원 미만","전라북도","부안군","5명 이상","2박 3일","F","60대 이상","기타","자녀 독립(막내 결혼)","기타/무직","300~500만원 미만"
"409432","20240902","모름","모름","모름","모름","모름","모름","모름","강원도","속초시","4명","1박 2일","M","20대","미혼","미혼","사무/기술직","700만원 이상"
"421122","20240902","40만원 이상","10만원 이상","10만원 이상","5~7만원 미만","10만원 이상","5~7만원 미만","1만원 미만","강원도","강릉시/속초시","4명","2박 3일","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
"422251","20240902","20~30만원 미만","1만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","5~7만원 미만","1만원 미만","대전시","모름","혼자서","1박 2일","F","20대","미혼","미혼","사무/기술직","300만원 미만"
"422450","20240902","모름","모름","모름","모름","모름","모름","모름","전라북도","진안군","모름","2박 3일","M","20대","미혼","미혼","기능/숙련/일반작업직","모름"
"424679","20240902","30~40만원 미만","5~7만원 미만","5~7만원 미만","10만원 이상","1만원 미만","1만원 미만","1만원 미만","제주도","애월읍","4명","3박 4일","M","20대","미혼","미혼","대학/대학원생","700만원 이상"
"425233","20240902","모름","모름","모름","모름","모름","모름","모름","경상남도","하동군","4명","1박 2일","F","20대","미혼","미혼","사무/기술직","300만원 미만"
"429086","20240902","모름","모름","모름","모름","모름","모름","모름","서울시","모름","2명","6박 7일 이상","M","20대","미혼","미혼","대학/대학원생","모름"
"429782","20240902","모름","모름","모름","모름","모름","모름","모름","강원도","고성군","혼자서","1박 2일","M","20대","미혼","미혼","사무/기술직","모름"
