순위,분류,관련 키워드,언급건수
1,휴식/힐링,힐링,1104
2,레포츠,캠핑,774
3,휴식/힐링,나들이,704
4,레포츠,빠지,680
5,레포츠,등산,333
6,기타,투어,292
7,휴식/힐링,휴양,188
8,기타,데이트코스,183
9,레포츠,산행,166
10,기타,답사,163
11,레포츠,낚시,153
12,휴식/힐링,불멍,130
13,미식,카페투어,122
14,레포츠,글램핑,116
15,레포츠,스키,109
16,휴식/힐링,호캉스,101
17,기타,해외여행,91
18,휴식/힐링,즐길거리,69
19,미식,먹부림,62
19,레포츠,차박,62
21,휴식/힐링,피크닉,54
21,휴식/힐링,생태관광,54
23,레포츠,레저,49
23,휴식/힐링,드라이브코스,49
25,레포츠,트레일러닝,47
26,미식,빵지순례,46
27,레포츠,오프로드,39
28,휴식/힐링,겨울여행,36
29,미식,맛집투어,30
30,미식,맛집탐방,29
31,휴식/힐링,재충전,27
31,휴식/힐링,물멍,27
33,레포츠,오토캠핑,25
33,레포츠,트레킹,25
35,휴식/힐링,테라피,23
36,레포츠,서핑,21
36,휴식/힐링,야영,21
36,레포츠,트래킹,21
39,레포츠,카약,20
40,미식,바베큐파티,18
41,레포츠,감성캠핑,17
41,휴식/힐링,단풍놀이,17
43,레포츠,백패킹,16
43,레포츠,클라이밍,16
43,휴식/힐링,신혼여행,16
46,기타,추억여행,15
47,레포츠,수상레저,14
47,체험,동물체험,14
47,레포츠,노지캠핑,14
50,체험,수학여행,13
50,미식,먹킷리스트,13
52,체험,딸기체험,12
52,레포츠,게이트볼,12
52,체험,오프로드체험,12
52,레포츠,오프로드라이딩,12
52,레포츠,패러글라이딩,12
57,체험,농촌체험,11
57,미식,고기파티,11
57,기타,부산여행,11
60,체험,도자기체험,10
60,레포츠,짚라인,10
60,레포츠,수상자전거,10
60,레포츠,캠프파이어,10
60,체험,vr체험,10
65,기타,제주여행,9
65,레포츠,산악오토바이,9
65,휴식/힐링,일광욕,9
68,체험,먹이주기체험,8
68,휴식/힐링,집콕생활,8
68,레포츠,레포츠,8
68,기타,유럽여행,8
68,레포츠,스케이트보드,8
68,휴식/힐링,힐링여행,8
74,기타,역사여행,7
75,미식,애프터눈티,6
75,휴식/힐링,노을뷰,6
75,레포츠,캠크닉,6
75,체험,미술체험,6
75,체험,생태체험,6
75,휴식/힐링,북캉스,6
75,레포츠,해양레저,6
75,미식,먹방여행,6
75,체험,승마체험,6
75,기타,테마여행,6
75,체험,물레체험,6
86,레포츠,골프투어,5
86,레포츠,카라반캠핑,5
86,레포츠,산악자전거,5
86,레포츠,암벽등반,5
86,레포츠,캠프닉,5
86,레포츠,하이킹,5
86,체험,시티투어,5
86,기타,기차여행,5
86,레포츠,스쿼시,5
86,기타,일본여행,5
86,체험,갯벌체험,5
86,휴식/힐링,차크닉,5
86,휴식/힐링,홈캠핑,5
99,체험,템플스테이,4
99,체험,놀이체험,4
99,체험,동물먹이주기체험,4
99,체험,향수만들기,4
99,기타,도보여행,4
99,체험,수확체험,4
99,휴식/힐링,숲캉스,4
99,레포츠,바다낚시,4
99,휴식/힐링,워케이션,4
99,체험,농장체험,4
99,휴식/힐링,근교여행,4
110,휴식/힐링,가을여행,3
110,기타,소싸움,3
110,레포츠,윈드서핑,3
110,휴식/힐링,석양뷰,3
110,기타,제주도여행,3
110,미식,빵투어,3
110,체험,전통놀이체험,3
110,휴식/힐링,우정여행,3
110,레포츠,ssi,3
110,체험,숲체험,3
110,레포츠,프리다이빙,3
110,휴식/힐링,숲멍,3
110,레포츠,캠핑여행,3
110,체험,동물먹이체험,3
124,레포츠,레저스포츠,2
124,기타,세계여행,2
124,레포츠,발야구,2
124,레포츠,캠핑족,2
124,미식,삼겹살파티,2
124,미식,식도락여행,2
124,체험,목공체험,2
124,체험,낚시체험,2
124,휴식/힐링,허니문,2
124,체험,귤체험,2
124,기타,중국여행,2
124,체험,달고나체험,2
124,휴식/힐링,바다멍,2
124,기타,미국여행,2
124,미식,와이너리투어,2
124,체험,요트체험,2
124,체험,국궁체험,2
124,체험,토끼먹이주기체험,2
124,휴식/힐링,홈캉스,2
124,기타,세계일주,2
124,휴식/힐링,시골여행,2
124,휴식/힐링,산멍,2
146,기타,도시여행,1
146,레포츠,글라이더,1
146,레포츠,수상스키,1
146,미식,미식체험,1
146,체험,농사체험,1
146,기타,배낭여행,1
146,레포츠,번지점프,1
146,레포츠,행글라이딩,1
146,체험,버스투어,1
146,기타,스탬프투어,1
146,기타,졸업여행,1
146,체험,공포체험,1
146,레포츠,골프여행,1
146,레포츠,민물낚시,1
146,레포츠,캠핑라이프,1
146,체험,어촌체험,1
146,체험,한라봉체험,1
146,휴식/힐링,감성여행,1
146,휴식/힐링,요트투어,1
146,휴식/힐링,일몰뷰,1
146,휴식/힐링,태교여행,1
146,기타,걷기여행,1
146,기타,자유여행,1
146,레포츠,제트스키,1
146,체험,목장체험,1
146,체험,민속놀이체험,1
146,체험,어린이승마체험,1
146,레포츠,스카이다이빙,1
146,미식,와인투어,1
146,체험,기모노체험,1
146,체험,수상레저체험,1
146,체험,공예체험,1
146,휴식/힐링,모캉스,1
146,기타,동남아여행,1
146,레포츠,스킨스쿠버,1
146,레포츠,낚시여행,1
146,레포츠,스노쿨링,1
146,레포츠,스키여행,1
146,미식,빵집순례,1
146,체험,숙박체험,1
146,체험,치즈체험,1
146,휴식/힐링,집캉스,1
146,레포츠,수상레져,1
146,체험,도예체험,1
146,체험,말타기체험,1
146,레포츠,래프팅,1
146,레포츠,스노우보딩,1
146,미식,맥주파티,1
146,체험,야경투어,1
146,체험,양먹이주기체험,1
146,체험,족욕체험,1
146,휴식/힐링,촌캉스,1
146,레포츠,루어낚시,1
146,미식,먹부림여행,1
146,체험,지게체험,1
146,체험,택시투어,1
146,체험,보트체험,1
146,레포츠,패들보드,1
146,체험,농가체험,1
