순위,분류,관련 키워드,언급건수
1,기타가족,가족,3395
2,친구,친구,2710
3,회사동료,직원,2125
4,기타가족,엄마,1467
5,친구,친구들,1244
6,싱글,혼자,1235
7,부모님,부모,1166
8,자녀,학생,1112
9,기타가족,가정,1061
10,배우자,남편,1042
11,자녀,아들,876
12,회사동료,대리,811
13,부모님,부모님,806
14,친구,지인,781
15,자녀,청소년,749
16,자녀,자녀,721
17,기타가족,언니,675
18,부모님,아빠,594
19,회사동료,직원들,566
20,기타가족,동생,524
21,연인,커플,504
22,기타가족,오빠,486
23,부모님,어머니,477
24,연인,연인,475
25,부모님,아버지,443
26,자녀,애들,386
27,부모님,할머니,376
28,기타가족,이모,332
29,자녀,딸,330
30,배우자,신랑,295
31,기타가족,동서,293
32,배우자,아내,290
33,친구,프렌,286
34,싱글,혼자서,282
35,연인,남자친구,279
36,기타가족,장모,270
37,배우자,부인,269
38,회사동료,부장,240
39,싱글,홀로,238
40,기타가족,장인,230
40,회사동료,임원,230
42,학생,대학생,197
43,학생,초등학생,190
44,싱글,싱글,184
45,자녀,장남,174
46,회사동료,동료,173
47,기타가족,효자,157
48,배우자,남편이랑,156
49,기타가족,조카,155
50,연인,여자친구,153
51,기타가족,식구,151
52,부모님,할아버지,147
53,기타가족,사위,146
54,기타가족,형제,138
55,연인,남친,124
56,배우자,와이프,121
57,학생,중학생,120
58,기타가족,막내,116
58,기타가족,자매,116
60,부모님,어머님,112
61,자녀,자식,111
61,학생,고등학생,111
63,기타가족,패밀리,109
64,기타가족,형,107
65,부모님,엄마아빠,104
66,기타가족,며느리,93
67,기타가족,손주,91
68,기타가족,남매,89
69,부모님,엄빠,88
70,기타가족,손녀,85
70,부모님,시어머니,85
72,배우자,배우자,84
73,부모님,아버님,81
74,배우자,신부,76
74,학생,초딩,76
76,기타가족,누나,73
77,친구,칭구,69
78,기타가족,형님,68
79,기타가족,남동생,67
80,싱글,나홀로,63
81,연인,여친,59
82,기타가족,사촌,58
82,기타가족,온가족,58
84,연인,남친이,57
85,기타가족,친척,55
86,기타가족,손자,54
87,친구,동창,52
88,회사동료,차장,51
89,자녀,우리아이,50
90,부모님,시부,47
91,부모님,아부지,46
92,학생,고3,42
93,부모님,모녀,41
93,자녀,따님,41
95,자녀,딸아이,39
95,싱글,나혼자,39
95,부모님,아비,39
98,기타가족,여동생,38
98,기타가족,이모님,38
98,자녀,큰아들,38
98,회사동료,사원,38
102,자녀,미성년자,37
103,기타가족,고모,36
103,기타가족,삼촌,36
105,친구,절친,33
106,기타가족,시댁,32
106,부모님,외할머니,32
108,학생,고딩,31
108,연인,애인,31
110,부모님,시부모,30
111,부모님,할매,28
112,자녀,장녀,27
112,학생,초6,27
114,부모님,시부모님,26
115,부모님,친정엄마,25
115,기타가족,막둥이,25
117,자녀,딸래미,24
