순위,분류,관련 키워드,언급건수
1,기타가족,가족,2182
2,회사동료,직원,2075
3,친구,친구,1253
4,회사동료,직원들,809
5,친구,지인,745
6,싱글,혼자,699
7,기타가족,엄마,676
8,부모님,부모,642
9,자녀,학생,513
10,배우자,남편,506
11,기타가족,가정,503
12,친구,친구들,476
13,부모님,부모님,434
14,부모님,아빠,385
15,자녀,아들,338
16,기타가족,동생,330
17,부모님,어머니,305
18,자녀,청소년,280
19,부모님,아버지,279
20,연인,커플,252
21,기타가족,오빠,238
21,자녀,자녀,238
23,기타가족,언니,232
24,회사동료,대리,225
25,연인,연인,213
26,기타가족,이모,194
27,배우자,아내,190
28,자녀,애들,185
29,회사동료,동료,181
30,부모님,할머니,180
31,배우자,신랑,174
32,기타가족,동서,160
33,연인,남자친구,152
34,싱글,홀로,148
35,학생,대학생,144
36,싱글,혼자서,130
37,자녀,자식,116
38,배우자,부인,105
39,자녀,딸,101
40,기타가족,친척,94
41,부모님,할아버지,87
41,학생,중학생,87
43,친구,프렌,80
44,배우자,남편이랑,76
45,기타가족,조카,73
46,기타가족,누나,71
47,기타가족,식구,70
48,학생,초등학생,69
48,기타가족,막내,69
50,부모님,어머님,68
51,배우자,배우자,66
52,기타가족,형제,65
53,배우자,와이프,63
54,회사동료,부장,58
54,기타가족,장인,58
56,싱글,싱글,54
57,싱글,나혼자,52
58,기타가족,패밀리,49
59,기타가족,며느리,48
59,연인,남친,48
61,부모님,엄마아빠,47
61,기타가족,장모,47
63,연인,여자친구,45
64,배우자,신부,44
64,기타가족,형,44
66,기타가족,온가족,42
67,학생,고등학생,41
68,자녀,장남,40
69,기타가족,남매,37
69,기타가족,자매,37
71,학생,초딩,35
72,회사동료,임원,34
73,자녀,장녀,33
74,기타가족,손자,32
74,기타가족,효자,32
74,친구,칭구,32
77,부모님,엄빠,31
77,기타가족,사촌,31
79,기타가족,형님,29
79,부모님,아부지,29
79,부모님,아버님,29
82,연인,남친이,28
83,기타가족,시댁,27
84,회사동료,사원,26
85,자녀,우리아이,24
85,회사동료,직장동료,24
85,부모님,친정엄마,24
88,기타가족,이모님,23
89,기타가족,고모,22
89,학생,고3,22
89,자녀,딸아이,22
89,자녀,아드님,22
93,회사동료,차장,21
94,기타가족,삼촌,20
95,기타가족,사위,19
95,부모님,아비,19
97,기타가족,형부,18
98,학생,고딩,17
98,기타가족,남동생,17
98,학생,고2,17
98,친구,동창,17
98,기타가족,여동생,17
103,친구,절친,16
104,싱글,나홀로,15
104,기타가족,손녀,15
104,부모님,시어머니,15
104,자녀,차녀,15
108,자녀,큰아들,14
108,부모님,장모님,14
108,자녀,워킹맘,14
108,자녀,따님,14
108,자녀,딸래미,14
108,기타가족,태아,14
108,부모님,조부모,14
115,연인,예랑,13
115,자녀,맏아들,13
117,학생,중3,12
117,부모님,할매,12
119,부모님,시부,11
119,부모님,울엄마,11
119,부모님,증조부,11
119,자녀,외동,11
119,배우자,남편님,11
119,부모님,어무니,11
119,배우자,예랑이,11
119,자녀,미성년자,11
127,기타가족,사촌동생,10
127,연인,썸남,10
127,자녀,외동아들,10
127,자녀,울아들,10
127,자녀,딸내미,10
127,부모님,시아버지,10
127,자녀,우리딸,10
127,기타가족,막둥이,10
135,배우자,남푠,9
135,학생,중2,9
135,기타가족,차남,9
135,부모님,모녀,9
135,자녀,딸램,9
135,부모님,시부모,9
135,자녀,우리아이들,9
135,자녀,우리아들,9
135,연인,남치니,9
135,연인,여친,9
145,기타가족,손주,8
145,자녀,큰애,8
145,기타가족,이모님들,8
145,학생,중딩,8
145,부모님,시어머님,8
145,회사동료,여직원,8
145,자녀,큰딸,8
152,자녀,울애,7
152,기타가족,손자들,7
152,배우자,남펴니,7
152,자녀,울애기,7
152,부모님,외할아버지,7
152,자녀,큰아이,7
152,배우자,남표니,7
152,학생,고삼,7
160,연인,애인,6
160,부모님,장인어른,6
160,기타가족,장손,6
160,배우자,서방,6
160,기타가족,시누,6
160,자녀,둥이들,6
160,기타가족,숙부,6
160,배우자,마누라,6
160,학생,초3,6
160,자녀,울딸,6
160,배우자,집사람,6
160,친구,베프,6
160,자녀,아들램,6
160,기타가족,혈육,6
160,부모님,할머님,6
160,학생,초6,6
176,기타가족,외삼촌,5
176,자녀,둘째아들,5
176,학생,중1,5
176,기타가족,가족모두,5
176,배우자,저희남편,5
176,부모님,외할머니,5
176,기타가족,친지,5
176,배우자,마눌,5
184,배우자,와이프님,4
184,부모님,시부모님,4
184,부모님,할무니,4
184,자녀,우리애,4
184,학생,초5,4
184,부모님,할배,4
184,연인,약혼자,4
184,학생,초4,4
184,부모님,엄니,4
184,부모님,시모,4
184,기타가족,처제,4
184,연인,예비신부,4
184,자녀,둘째딸,4
197,배우자,새색시,3
197,부모님,친정아빠,3
197,자녀,맏딸,3
197,친구,룸메,3
197,회사동료,회사사람,3
197,싱글,독신,3
197,자녀,아들내미,3
197,학생,재수생,3
197,부모님,양가부모님,3
197,자녀,아들딸,3
197,자녀,아들래미,3
197,자녀,우리애들,3
197,학생,초1,3
197,기타가족,울언니,3
197,기타가족,효녀,3
197,부모님,친정어머니,3
213,부모님,시아버님,2
213,연인,예비신랑,2
213,기타가족,사돈,2
213,자녀,외아들,2
213,배우자,애엄마,2
213,자녀,저희아들,2
213,자녀,큰놈,2
213,자녀,둥이맘,2
213,자녀,저희아이,2
213,회사동료,회사동료,2
213,자녀,저희애,2
213,자녀,첫째딸,2
213,배우자,마눌님,2
213,배우자,예신,2
213,부모님,시어른,2
213,부모님,친정엄니,2
213,연인,남친몬,2
213,기타가족,올케,2
213,배우자,남푠님,2
213,배우자,저희신랑,2
213,자녀,첫딸,2
213,자녀,아들녀석,2
213,자녀,초보맘,2
213,친구,프렌드,2
213,부모님,시엄마,2
213,기타가족,새언니,2
213,자녀,젖먹이,2
213,자녀,첫째아들,2
213,자녀,손녀딸,2
213,자녀,저희딸,2
243,배우자,마님,1
243,배우자,우리신랑,1
243,부모님,친정아부지,1
243,자녀,딸냄,1
243,자녀,작은놈,1
243,부모님,할부지,1
243,기타가족,손주들,1
243,연인,썸녀,1
243,자녀,쌍둥이맘,1
243,자녀,울집애,1
243,회사동료,직장상사,1
243,기타가족,외손자,1
243,배우자,울신랑,1
243,친구,남자사람친구,1
243,친구,여자사람친구,1
243,기타가족,시누이,1
243,부모님,할멈,1
243,기타가족,친정식구들,1
243,부모님,친정아버지,1
243,자녀,외동딸,1
243,자녀,저희애들,1
243,배우자,울마눌,1
243,부모님,어무이,1
243,자녀,일하는엄마,1
243,부모님,시엄니,1
243,연인,남친님,1
243,연인,여친님,1
243,자녀,첫째아이,1
243,친구,남사친,1
243,친구,여사친,1
243,친구,룸메이트,1
243,회사동료,회사직원,1
243,기타가족,친정식구,1
243,자녀,둘째아이,1
243,자녀,울아이,1
243,자녀,전업맘,1
243,자녀,직장맘,1
