순위,분류,관련 키워드,언급건수
1,레포츠,빠지,659
2,휴식/힐링,힐링,488
3,휴식/힐링,나들이,366
4,레포츠,캠핑,301
5,레포츠,등산,193
6,기타,데이트코스,135
6,기타,도보여행,135
8,레포츠,낚시,113
9,레포츠,산행,112
10,체험,농촌체험,108
11,기타,투어,89
12,레포츠,차박,74
13,레포츠,스키,59
13,휴식/힐링,불멍,59
15,미식,카페투어,48
16,레포츠,레저,47
17,미식,맛집탐방,44
18,레포츠,글램핑,43
19,기타,해외여행,42
20,휴식/힐링,호캉스,40
20,휴식/힐링,즐길거리,40
22,휴식/힐링,드라이브코스,35
23,레포츠,오토캠핑,33
24,레포츠,트레킹,32
25,미식,먹부림,30
26,미식,맛집투어,28
26,레포츠,오프로드,28
26,휴식/힐링,피크닉,28
29,휴식/힐링,휴양,26
30,미식,빵지순례,25
31,레포츠,서핑,24
32,레포츠,수상레저,23
32,기타,답사,23
32,휴식/힐링,북캉스,23
35,휴식/힐링,집콕생활,22
36,휴식/힐링,야영,21
37,레포츠,트래킹,17
38,미식,먹방여행,14
38,기타,테마여행,14
40,레포츠,카약,13
40,레포츠,감성캠핑,13
40,미식,먹킷리스트,13
43,휴식/힐링,겨울여행,12
43,체험,딸기체험,12
45,레포츠,오프로드라이딩,11
45,레포츠,패러글라이딩,11
45,체험,오프로드체험,11
45,레포츠,노지캠핑,11
45,휴식/힐링,신혼여행,11
50,레포츠,ssi,10
50,체험,곤충체험,10
50,휴식/힐링,힐링여행,10
50,휴식/힐링,테라피,10
54,레포츠,산악오토바이,9
54,기타,추억여행,9
56,기타,유럽여행,8
56,휴식/힐링,재충전,8
58,레포츠,골프투어,7
58,레포츠,백패킹,7
58,체험,도자기체험,7
58,휴식/힐링,숲캉스,7
62,체험,동물체험,6
62,레포츠,레포츠,6
62,체험,쿠킹클래스,6
62,레포츠,루어낚시,6
62,기타,자유여행,6
62,레포츠,래프팅,6
62,레포츠,캠핑족,6
62,체험,물레체험,6
70,레포츠,캠프파이어,5
70,체험,먹이주기체험,5
70,기타,제주도여행,5
70,체험,승마체험,5
74,체험,템플스테이,4
74,미식,빵투어,4
74,미식,바베큐파티,4
74,체험,놀이체험,4
74,기타,기차여행,4
74,체험,민속놀이체험,4
74,레포츠,바다낚시,4
74,레포츠,암벽등반,4
82,기타,미국여행,3
82,레포츠,프리다이빙,3
82,체험,수확체험,3
82,레포츠,민물낚시,3
82,미식,고기파티,3
82,체험,농장체험,3
82,휴식/힐링,근교여행,3
82,휴식/힐링,차크닉,3
82,레포츠,하이킹,3
82,기타,일본여행,3
82,기타,세계여행,3
82,레포츠,배스낚시,3
94,체험,숲체험,2
94,레포츠,버기카,2
94,기타,제주여행,2
94,레포츠,수상스키,2
94,체험,수학여행,2
94,체험,낚시체험,2
94,체험,동물먹이주기체험,2
94,휴식/힐링,우정여행,2
94,휴식/힐링,태교여행,2
94,체험,유리공예체험,2
94,휴식/힐링,모캉스,2
94,휴식/힐링,물멍,2
94,레포츠,써핑,2
94,기타,자전거여행,2
94,체험,공포체험,2
94,휴식/힐링,일광욕,2
94,레포츠,padi,2
94,기타,걷기여행,2
94,레포츠,짚라인,2
94,체험,목장체험,2
94,체험,동물먹이체험,2
94,휴식/힐링,생태관광,2
94,기타,데이트스냅,2
94,체험,갯벌체험,2
94,체험,원예체험,2
94,체험,족욕체험,2
94,기타,배낭여행,2
94,기타,소싸움,2
94,레포츠,빙벽등반,2
94,체험,공방체험,2
94,체험,교복체험,2
125,레포츠,수상자전거,1
125,레포츠,게이트볼,1
125,체험,한옥체험,1
125,레포츠,글라이더,1
125,레포츠,레저스포츠,1
125,레포츠,카라반캠핑,1
125,미식,애프터눈티,1
125,미식,먹거리여행,1
125,체험,농사체험,1
125,체험,동굴체험,1
125,체험,역사체험,1
125,휴식/힐링,가을여행,1
125,체험,전통놀이체험,1
125,체험,한라봉체험,1
125,휴식/힐링,감성여행,1
125,휴식/힐링,단풍놀이,1
125,레포츠,캠핑라이프,1
125,미식,맥주파티,1
125,체험,공예체험,1
125,체험,미술체험,1
125,체험,생태체험,1
125,레포츠,수상스포츠,1
125,체험,지게체험,1
125,기타,야외취침,1
125,레포츠,스카이다이빙,1
125,레포츠,스케이트보드,1
125,레포츠,스쿼시,1
125,레포츠,아쿠아로빅,1
125,레포츠,원스키,1
125,체험,귤체험,1
125,레포츠,캠핑여행,1
125,휴식/힐링,홈캉스,1
125,체험,활쏘기체험,1
125,휴식/힐링,시골여행,1
125,휴식/힐링,집캉스,1
125,레포츠,수상레져,1
125,레포츠,클라이밍,1
125,체험,vr체험,1
125,체험,담력체험,1
125,레포츠,바나나보트,1
125,레포츠,캠프닉,1
125,체험,맨발체험,1
125,레포츠,발야구,1
125,레포츠,번지점프,1
125,레포츠,해양스포츠,1
125,레포츠,견지낚시,1
125,체험,말먹이주기체험,1
125,체험,새먹이체험,1
125,휴식/힐링,벚꽃여행,1
