업종중분류명,지역명,비율
음식,경기도 파주시,38.5
쇼핑,경기도 파주시,16.2
기타관광,경기도 파주시,15.8
문화관광,경기도 파주시,11.8
레저스포츠,경기도 파주시,10.3
숙박,경기도 파주시,4.1
역사관광,경기도 파주시,1.6
자연관광,경기도 파주시,1.4
체험관광,경기도 파주시,0.2
