성/연령,지역명,비율
50대 남성,경기도 이천시,13.4
40대 남성,경기도 이천시,11.2
20대 남성,경기도 이천시,11.0
30대 남성,경기도 이천시,10.1
50대 여성,경기도 이천시,9.1
60대 남성,경기도 이천시,8.6
40대 여성,경기도 이천시,6.9
20대 여성,경기도 이천시,6.9
30대 여성,경기도 이천시,5.8
60대 여성,경기도 이천시,5.2
10대 여성,경기도 이천시,3.2
10대 남성,경기도 이천시,3.1
70대 이상 남성,경기도 이천시,2.4
70대 이상 여성,경기도 이천시,1.9
10대 미만 여성,경기도 이천시,0.6
10대 미만 남성,경기도 이천시,0.6
