순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,임진각관광지,202210,13257,13257.0
2,경기도,파주시,제3땅굴,202210,12626,12626.0
3,경기도,파주시,통일전망대,202210,2074,2074.0
4,경기도,파주시,헤이리예술마을,202210,457,457.0
5,경기도,파주시,벽초지수목원,202210,74,74.0
6,경기도,파주시,율곡선생유적지,202210,61,61.0
7,경기도,파주시,황포돛배,202210,56,56.0
8,경기도,파주시,산머루농원,202210,20,20.0
9,경기도,파주시,우농타조농장,202210,15,15.0
10,경기도,파주시,소울원,202210,6,6.0
11,경기도,파주시,황희선생유적지,202210,4,4.0
