성/연령,지역명,비율
50대 남성,인천광역시 서구,11.6
40대 남성,인천광역시 서구,10.8
30대 남성,인천광역시 서구,10.4
50대 여성,인천광역시 서구,9.6
20대 남성,인천광역시 서구,8.9
40대 여성,인천광역시 서구,8.5
30대 여성,인천광역시 서구,8.2
20대 여성,인천광역시 서구,8.1
60대 남성,인천광역시 서구,6.5
60대 여성,인천광역시 서구,4.8
10대 남성,인천광역시 서구,3.8
10대 여성,인천광역시 서구,3.7
70대 이상 남성,인천광역시 서구,1.9
70대 이상 여성,인천광역시 서구,1.9
10대 미만 여성,인천광역시 서구,0.7
10대 미만 남성,인천광역시 서구,0.7
