업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,174,102,70.6,17906,12153,47.3
레저스포츠,213,141,51.1,17906,12153,47.3
문화관광,2407,1560,54.3,17906,12153,47.3
쇼핑,2040,1314,55.3,17906,12153,47.3
숙박,619,262,136.3,17906,12153,47.3
역사관광,79,70,12.9,17906,12153,47.3
음식,12337,8679,42.1,17906,12153,47.3
자연관광,21,23,-8.7,17906,12153,47.3
체험관광,16,2,700.0,17906,12153,47.3
