업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,107,154,-30.5,18716,11863,57.8
레저스포츠,946,592,59.8,18716,11863,57.8
문화관광,1064,530,100.8,18716,11863,57.8
쇼핑,6772,3891,74.0,18716,11863,57.8
숙박,226,165,37.0,18716,11863,57.8
역사관광,614,466,31.8,18716,11863,57.8
음식,8916,6048,47.4,18716,11863,57.8
자연관광,4,7,-42.9,18716,11863,57.8
체험관광,67,10,570.0,18716,11863,57.8
