업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,4517,3792,19.1,35791,25680,39.4
레저스포츠,2242,1791,25.2,35791,25680,39.4
문화관광,3890,2500,55.6,35791,25680,39.4
쇼핑,6661,4631,43.8,35791,25680,39.4
숙박,919,640,43.6,35791,25680,39.4
역사관광,518,640,-19.1,35791,25680,39.4
음식,16099,10984,46.6,35791,25680,39.4
자연관광,790,649,21.7,35791,25680,39.4
체험관광,155,53,192.5,35791,25680,39.4
