업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,4837,3534,36.9,30168,19964,51.1
레저스포츠,2544,1873,35.8,30168,19964,51.1
문화관광,3531,2009,75.8,30168,19964,51.1
쇼핑,5706,3808,49.8,30168,19964,51.1
숙박,1032,497,107.6,30168,19964,51.1
역사관광,441,502,-12.2,30168,19964,51.1
음식,11303,7245,56.0,30168,19964,51.1
자연관광,677,468,44.7,30168,19964,51.1
체험관광,97,28,246.4,30168,19964,51.1
