업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
레저스포츠,101,82,23.2,14590,10063,45.0
문화관광,1977,767,157.8,14590,10063,45.0
쇼핑,2090,1470,42.2,14590,10063,45.0
숙박,711,422,68.5,14590,10063,45.0
역사관광,8,8,0.0,14590,10063,45.0
음식,9614,7261,32.4,14590,10063,45.0
자연관광,58,38,52.6,14590,10063,45.0
체험관광,31,15,106.7,14590,10063,45.0
