업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,6254,5524,13.2,30527,22257,37.2
레저스포츠,3681,2736,34.5,30527,22257,37.2
문화관광,3482,2109,65.1,30527,22257,37.2
쇼핑,5476,3835,42.8,30527,22257,37.2
숙박,886,503,76.1,30527,22257,37.2
역사관광,680,670,1.5,30527,22257,37.2
음식,8818,6167,43.0,30527,22257,37.2
자연관광,1105,678,63.0,30527,22257,37.2
체험관광,145,35,314.3,30527,22257,37.2
