업종중분류명,지역명,비율
음식,경기도 파주시,49.2
쇼핑,경기도 파주시,19.3
기타관광,경기도 파주시,11.8
문화관광,경기도 파주시,8.9
숙박,경기도 파주시,5.3
레저스포츠,경기도 파주시,3.7
역사관광,경기도 파주시,1.1
자연관광,경기도 파주시,0.5
체험관광,경기도 파주시,0.4
