성/연령,지역명,비율
50대 남성,경기도 파주시,11.7
20대 남성,경기도 파주시,11.7
40대 남성,경기도 파주시,11.1
30대 남성,경기도 파주시,9.6
50대 여성,경기도 파주시,9.0
40대 여성,경기도 파주시,8.1
30대 여성,경기도 파주시,7.2
60대 남성,경기도 파주시,6.8
20대 여성,경기도 파주시,6.5
60대 여성,경기도 파주시,5.1
10대 남성,경기도 파주시,3.7
10대 여성,경기도 파주시,3.2
70대 이상 남성,경기도 파주시,2.7
70대 이상 여성,경기도 파주시,2.4
10대 미만 여성,경기도 파주시,0.7
10대 미만 남성,경기도 파주시,0.6
