업종중분류명,지역명,비율
음식,경기도 파주시,36.6
쇼핑,경기도 파주시,19.1
기타관광,경기도 파주시,17.1
레저스포츠,경기도 파주시,10.1
문화관광,경기도 파주시,9.8
숙박,경기도 파주시,3.8
역사관광,경기도 파주시,1.8
자연관광,경기도 파주시,1.5
체험관광,경기도 파주시,0.3
