순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,통일전망대,202201,198,198.0
2,경기도,파주시,우농타조농장,202201,12,12.0
3,경기도,파주시,헤이리예술마을,202201,9,9.0
4,경기도,파주시,율곡선생유적지,202201,7,7.0
