순위,분류,관련 키워드,언급건수
1,기타가족,가족,4090
2,친구,친구,3602
3,회사동료,직원,2596
4,기타가족,엄마,1965
5,싱글,혼자,1774
6,친구,친구들,1605
7,부모님,부모,1424
8,배우자,남편,1264
9,자녀,학생,1227
10,부모님,부모님,1041
11,기타가족,가정,946
12,기타가족,언니,934
13,부모님,아빠,933
14,친구,지인,899
15,회사동료,대리,783
16,기타가족,오빠,716
17,배우자,신랑,665
18,자녀,자녀,654
19,기타가족,동생,647
20,자녀,아들,643
21,자녀,애들,595
22,자녀,청소년,523
23,회사동료,직원들,498
24,연인,커플,494
25,부모님,할머니,475
26,연인,연인,453
27,배우자,신부,389
28,부모님,아버지,375
29,회사동료,동료,368
30,기타가족,이모,367
31,자녀,자식,366
32,연인,남자친구,358
33,기타가족,동서,348
34,부모님,어머니,322
35,배우자,아내,319
36,기타가족,장인,303
37,싱글,혼자서,299
38,친구,프렌,281
39,학생,초등학생,259
40,배우자,부인,246
41,자녀,딸,236
42,회사동료,부장,225
43,싱글,홀로,213
44,기타가족,막내,208
45,학생,대학생,207
46,부모님,할아버지,201
47,배우자,남편이랑,183
48,기타가족,형제,179
49,기타가족,조카,173
50,부모님,어머님,166
51,배우자,와이프,161
52,부모님,엄빠,159
52,연인,남친,159
54,싱글,싱글,156
55,연인,여자친구,155
56,학생,중학생,149
56,회사동료,임원,149
58,기타가족,누나,145
59,기타가족,식구,143
59,친구,칭구,143
61,배우자,배우자,127
61,부모님,엄마아빠,127
63,기타가족,사촌,117
64,학생,초딩,114
64,기타가족,형,114
66,학생,고등학생,110
67,기타가족,친척,108
68,기타가족,자매,107
69,기타가족,패밀리,98
70,기타가족,효자,93
71,부모님,아버님,88
72,자녀,장남,79
73,기타가족,온가족,73
74,기타가족,손자,71
75,부모님,아부지,70
76,자녀,아드님,68
77,회사동료,사원,65
77,연인,남친이,65
79,기타가족,남매,64
79,부모님,어무니,64
81,자녀,외동,63
82,부모님,시부,61
83,싱글,나홀로,60
84,기타가족,이모님,58
85,기타가족,시댁,56
85,자녀,우리아이,56
85,친구,동창,56
85,기타가족,고모,56
89,기타가족,삼촌,55
90,배우자,서방,53
91,회사동료,차장,51
91,부모님,아비,51
93,학생,고딩,50
94,기타가족,형님,49
94,기타가족,태아,49
96,학생,고3,48
97,기타가족,여동생,47
97,학생,중2,47
97,자녀,미성년자,47
100,학생,고삼,46
100,싱글,나혼자,46
102,회사동료,직장동료,45
102,기타가족,사위,45
104,기타가족,며느리,44
105,자녀,따님,43
105,친구,절친,43
107,부모님,외할머니,40
107,부모님,친정엄마,40
109,기타가족,장모,39
109,기타가족,남동생,39
109,학생,중3,39
109,부모님,시부모,39
113,부모님,모녀,38
113,기타가족,형부,38
113,기타가족,막둥이,38
116,자녀,딸내미,37
117,부모님,울엄마,36
117,부모님,시부모님,36
117,학생,중1,36
120,자녀,딸아이,35
121,자녀,딸래미,34
121,기타가족,차남,34
123,연인,애인,33
123,기타가족,사촌동생,33
125,부모님,증조부,32
125,학생,고2,32
127,연인,예랑,31
128,배우자,집사람,30
129,연인,여친,29
129,배우자,우리신랑,29
131,자녀,딸램,28
131,배우자,울신랑,28
131,자녀,워킹맘,28
134,배우자,예랑이,27
134,자녀,우리딸,27
136,자녀,맏아들,26
137,부모님,시어머니,25
137,학생,중딩,25
137,친구,여사친,25
140,기타가족,손녀,24
140,친구,남사친,24
140,기타가족,손주,24
140,자녀,울애,24
144,부모님,할무니,23
144,자녀,우리아이들,23
144,친구,룸메,23
147,배우자,남표니,22
147,부모님,할매,22
147,자녀,울애기,22
150,자녀,우리애,21
150,자녀,초보맘,21
150,배우자,남편님,21
150,부모님,장모님,21
154,자녀,큰아들,20
155,기타가족,외삼촌,19
156,자녀,큰아이,18
156,기타가족,친정식구,18
156,자녀,직장맘,18
159,기타가족,친지,16
159,부모님,외할아버지,16
159,연인,남치니,16
159,부모님,엄니,16
163,부모님,할부지,15
163,기타가족,친정식구들,15
165,친구,베프,14
165,부모님,조부모,14
165,자녀,큰애,14
168,부모님,시어머님,13
168,기타가족,이모님들,13
168,배우자,남푠,13
168,자녀,장녀,13
168,자녀,큰딸,13
173,기타가족,혈육,12
173,기타가족,시댁식구,12
173,기타가족,사돈,12
173,자녀,둘째아이,12
173,자녀,아들래미,12
173,학생,초3,12
179,기타가족,처제,11
179,자녀,둥이들,11
179,학생,초4,11
179,기타가족,시댁식구들,11
179,기타가족,효녀,11
179,부모님,할머님,11
179,연인,남친님,11
179,친구,프렌드,11
187,기타가족,시누,10
187,자녀,저희아이,10
187,학생,재수생,10
187,배우자,안사람,10
187,자녀,저희딸,10
187,연인,예비신랑,10
193,기타가족,울언니,9
193,기타가족,가족모두,9
193,회사동료,회사동료,9
193,배우자,남펴니,9
193,자녀,우리애들,9
193,기타가족,새언니,9
193,학생,초6,9
193,부모님,시모,9
193,배우자,마님,9
193,학생,초2,9
203,기타가족,손자들,8
203,부모님,어무이,8
203,배우자,마눌,8
203,학생,초5,8
203,학생,초1,8
203,자녀,젖먹이,8
203,자녀,우리아들,8
203,자녀,첫째아이,8
203,배우자,예신,8
203,배우자,애엄마,8
203,자녀,울딸,8
214,배우자,남의편,7
214,회사동료,여직원,7
214,연인,예비신부,7
214,친구,룸메이트,7
214,회사동료,회사사람,7
214,기타가족,숙부,7
214,연인,남친몬,7
221,자녀,차녀,6
221,기타가족,장손,6
221,기타가족,올케,6
221,배우자,저희남편,6
221,부모님,할아부지,6
221,자녀,저희애,6
221,자녀,첫째딸,6
221,기타가족,시동생,6
221,자녀,외아들,6
221,부모님,시엄니,6
221,자녀,울아들,6
221,부모님,친정아빠,6
221,자녀,여식,6
234,기타가족,숙모,5
234,자녀,둘째딸,5
234,자녀,둘째아들,5
234,배우자,마누라,5
234,배우자,마눌님,5
234,부모님,시아버님,5
234,자녀,외동딸,5
241,자녀,울아이,4
241,기타가족,외손자,4
241,배우자,남푠님,4
241,자녀,아들딸,4
241,자녀,아들내미,4
241,기타가족,시누이,4
241,자녀,아들램,4
241,부모님,장인어른,4
241,자녀,첫째아들,4
241,연인,썸남,4
241,부모님,친정아버지,4
252,배우자,저희신랑,3
252,자녀,삼둥이,3
252,부모님,시엄마,3
252,싱글,싱글족,3
252,배우자,와이프님,3
252,부모님,친정어머니,3
252,배우자,아이아빠,3
252,배우자,주말부부,3
252,자녀,아들녀석,3
252,연인,약혼녀,3
252,기타가족,손주들,3
252,기타가족,덩생,3
252,자녀,딸냄,3
252,자녀,작은놈,3
266,부모님,할아버님,2
266,회사동료,회사선배,2
266,자녀,저희아들,2
266,자녀,큰놈,2
266,부모님,할배,2
266,부모님,할버지,2
266,기타가족,막내사위,2
266,싱글,혼자남,2
266,자녀,맏딸,2
266,부모님,함무니,2
266,자녀,손녀딸,2
266,부모님,시어미,2
266,기타가족,맏며느리,2
266,부모님,외할아버님,2
266,연인,썸녀,2
266,자녀,저희애들,2
282,기타가족,육촌,1
282,자녀,아들자식,1
282,회사동료,사무실직원,1
282,배우자,아자씨,1
282,자녀,울아이들,1
282,배우자,아이들엄마,1
282,부모님,예비시어머님,1
282,싱글,독신,1
282,부모님,기러기아빠,1
282,친구,여행친구,1
282,기타가족,큰며느리,1
282,회사동료,회사직원,1
282,배우자,아이들아빠,1
282,기타가족,외손녀,1
282,배우자,애기아빠,1
282,기타가족,작은며느리,1
282,연인,여친님,1
282,부모님,외할무니,1
282,부모님,할멈,1
282,자녀,첫아들,1
282,배우자,애아빠,1
282,자녀,딸자식,1
282,자녀,울애들,1
282,자녀,초보엄마,1
282,배우자,울서방,1
282,자녀,쌍둥이맘,1
282,자녀,외동아들,1
282,회사동료,직장상사,1
282,부모님,친정아부지,1
282,자녀,첫아이,1
282,배우자,울랑,1
282,부모님,시어른,1
