성/연령,지역명,비율
50대 남성,경기도 이천시,13.3
40대 남성,경기도 이천시,10.9
20대 남성,경기도 이천시,10.5
30대 남성,경기도 이천시,9.9
50대 여성,경기도 이천시,9.2
60대 남성,경기도 이천시,8.9
40대 여성,경기도 이천시,6.9
20대 여성,경기도 이천시,6.8
30대 여성,경기도 이천시,6.0
60대 여성,경기도 이천시,5.7
10대 남성,경기도 이천시,3.1
10대 여성,경기도 이천시,3.1
70대 이상 남성,경기도 이천시,2.4
70대 이상 여성,경기도 이천시,2.2
10대 미만 여성,경기도 이천시,0.6
10대 미만 남성,경기도 이천시,0.6
