성/연령,지역명,비율
50대 남성,경기도 용인시 처인구,12.0
40대 남성,경기도 용인시 처인구,11.0
30대 남성,경기도 용인시 처인구,9.5
20대 남성,경기도 용인시 처인구,9.2
50대 여성,경기도 용인시 처인구,8.5
60대 남성,경기도 용인시 처인구,8.1
40대 여성,경기도 용인시 처인구,7.7
20대 여성,경기도 용인시 처인구,7.5
30대 여성,경기도 용인시 처인구,6.6
60대 여성,경기도 용인시 처인구,5.5
10대 남성,경기도 용인시 처인구,3.9
10대 여성,경기도 용인시 처인구,3.9
70대 이상 남성,경기도 용인시 처인구,2.7
70대 이상 여성,경기도 용인시 처인구,2.3
10대 미만 여성,경기도 용인시 처인구,0.8
10대 미만 남성,경기도 용인시 처인구,0.7
